yes	Correct	subprogram		coroutine	[[ 0.30885664  0.69114333]]	[[[ 0.89315973  0.96019987  0.90431204  0.92911175  0.63191298  0.92788325
no	Correct	role-feature-reason		imposed date	[[ 0.6769079  0.3230921]]	[[[  1.           1.           1.           0.95494481   0.69346314
yes	Correct	roll in		swap	[[ 0.30856693  0.69143301]]	[[[ 0.93200831  0.97107397  0.93053484  0.89865001  0.59352236  0.82490537
no	Incorrect	contiguous allocation		paging	[[ 0.65773422  0.34226575]]	[[[  0.91405267   0.97075584   0.88825005   0.98125066   0.86897671
no	Incorrect	fault masking		machine language	[[ 0.57113779  0.42886224]]	[[[  0.79790636   0.91069456   0.87799171   0.91088877   0.71772109
no	Correct	user type		reserved word in a computer language	[[ 0.67960709  0.32039285]]	[[[  0.           0.           0.           0.90351556   0.72988914
yes	Correct	address format		n-address instruction	[[ 0.33983931  0.66016072]]	[[[  0.90052456   0.93114847   0.83516467   0.83546938   0.7118906
no	Correct	software package		user interface sketch	[[ 0.65617281  0.34382719]]	[[[  0.8613528    0.89981771   0.87247859   0.94375329   0.83764635
no	Correct	reactivation		boy scout rule	[[ 0.63391852  0.36608145]]	[[[  0.94189953   0.94147882   0.93760578   0.91471714   0.56777801
no	Correct	level 1 termination routine		node number	[[ 0.67956102  0.32043895]]	[[[  1.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	performance indicator		keyword	[[ 0.67953831  0.32046172]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	computer program		software	[[ 0.6460579   0.35394219]]	[[[  0.92722706   0.96260507   0.89194547   0.95475392   0.88834391
no	Correct	alternate flow		maintenance	[[ 0.62026817  0.37973192]]	[[[  0.95364519   0.96376087   0.87421607   0.88850311   0.58588109
no	Correct	data movement		commit	[[ 0.51601779  0.48398221]]	[[[  0.82713609   0.90273514   0.7656239    0.93567535   0.71723778
no	Incorrect	main program		routine	[[ 0.54139143  0.45860857]]	[[[  0.9259857    0.96317533   0.92209831   0.7830883    0.5876952
no	Correct	fact build		interrupt latency	[[ 0.63971937  0.36028063]]	[[[  0.91068187   0.88032867   0.85097389   0.85267893   0.76810435
no	Correct	computational interface template		lifecycle profits	[[ 0.67960703  0.32039297]]	[[[  0.           0.           0.           0.92632218   0.71071818
no	Incorrect	configuration control		engineering change	[[ 0.66526508  0.33473489]]	[[[  0.94476203   0.94521682   0.95341935   0.93082847   0.8112663
no	Incorrect	mapping completeness		partial	[[ 0.67945832  0.32054168]]	[[[  0.           0.           0.           0.90798782   0.72435606
no	Correct	interface requirements specification		semaphore	[[ 0.67960548  0.32039455]]	[[[  0.82170707   0.91269227   0.80807108   0.93816614   0.69702887
no	Correct	minimum releasable features		working set	[[ 0.67954493  0.32045504]]	[[[  0.9289705    0.94735662   0.85621126   0.95621546   0.83819565
no	Correct	cold standby		life cycle model	[[ 0.63092792  0.36907211]]	[[[  0.86995633   0.90666477   0.80975449   0.92332703   0.78421524
no	Correct	allocated requirement		meta-relationship	[[ 0.67945945  0.32054052]]	[[[  0.           0.           0.           0.92237011   0.61187595
yes	Incorrect	usability		outsourcing	[[ 0.30814695  0.69185311]]	[[[ 0.95867777  0.94596196  0.92287187  0.92963335  0.62191249  0.76467229
no	Correct	Certified Scrum Professional		configuration identification	[[ 0.67960685  0.32039317]]	[[[  0.           0.           0.           0.86143333   0.61776162
no	Correct	exit routine		command language	[[ 0.60987693  0.39012304]]	[[[  0.91148391   0.94293389   0.94508758   0.86648415   0.66687525
no	Correct	meta-relationship		software item	[[ 0.67934066  0.32065934]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	information retrieval		ODP-RM	[[ 0.67958188  0.32041809]]	[[[  0.           0.           0.           0.9004762    0.68533217
no	Correct	planning poker		program construct	[[ 0.65585172  0.34414825]]	[[[  0.92469702   0.90474641   0.81718497   0.95403634   0.74695211
no	Incorrect	self-descriptiveness		maintainability	[[ 0.67770237  0.32229763]]	[[[  0.90667509   0.95009933   0.9196334    0.9166235    0.57763619
no	Correct	ordered list		framework	[[ 0.55934328  0.44065672]]	[[[  0.89772905   0.92190562   0.85157918   0.86493922   0.69751789
no	Correct	compatible		optional nonidentifying relationship	[[ 0.67960709  0.32039285]]	[[[  0.           0.           0.           0.95056376   0.61594411
yes	Correct	emulation		simulation	[[ 0.04389955  0.9561004 ]]	[[[ 0.93017437  0.98622182  0.8672612   0.90241556  0.65919262  0.79639473
no	Correct	mixed entry table		user-identifiable	[[ 0.65855676  0.34144318]]	[[[  0.           0.           0.           0.94199576   0.75836484
yes	Correct	foldout		throwclear	[[ 0.47643381  0.52356619]]	[[[ 0.          0.          0.          0.91045344  0.75951944  0.84267915
no	Correct	mechanicals		certification criteria	[[ 0.66711444  0.33288559]]	[[[  0.87167101   0.89512565   0.90698162   0.9136446    0.56680283
no	Correct	system definitions		agile project management	[[ 0.67948782  0.32051218]]	[[[  0.88809565   0.93244167   0.80618396   0.90780226   0.6464267
no	Correct	design standard		pragma	[[ 0.67879033  0.3212097 ]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	ask		software maintenance	[[ 0.67787087  0.32212913]]	[[[  0.9078457    0.96375265   0.87348225   0.8740234    0.62151089
no	Incorrect	config spec		configuration specification	[[ 0.63652599  0.36347398]]	[[[  0.96463846   0.95347815   0.92529131   0.97999882   0.92142456
no	Correct	well-engineered web site		retirement phase	[[ 0.67946756  0.32053241]]	[[[  0.           0.           0.           0.88922831   0.79240188
no	Correct	clear text file encoding		absolute code	[[ 0.67940056  0.32059941]]	[[[  0.           0.           0.           0.90722396   0.63809988
no	Correct	random cause		status code	[[ 0.54203826  0.45796174]]	[[[ 0.94146509  0.92739384  0.92770768  0.78561905  0.57333754  0.66729217
no	Incorrect	down time		mean time to repair	[[ 0.51411897  0.48588103]]	[[[  0.9369993    0.9244837    0.91779102   0.93316832   0.82980674
no	Correct	concurrent task architecture		Collaborative Lifecycle Management	[[ 0.67960703  0.32039297]]	[[[  0.           0.           0.           0.9264533    0.71606711
no	Correct	control breakpoint		spooler	[[ 0.62074822  0.37925175]]	[[[  0.92016536   0.95766616   0.896244     0.930446     0.59415601
no	Correct	afferent		method engineer	[[ 0.60744339  0.39255661]]	[[[  0.90542619   0.91359001   0.91925807   0.67321727   0.15772263
no	Correct	critical section		message	[[ 0.5952943  0.4047057]]	[[[  0.9348533    0.95561257   0.9352205    0.8532801    0.57090746
yes	Incorrect	real time		alignment	[[ 0.3161917   0.68380827]]	[[[ 0.92079482  0.93436509  0.90839362  0.93336019  0.57764916  0.8668099
no	Correct	stage		incoming change set	[[ 0.66924119  0.33075875]]	[[[  0.94039052   0.95212701   0.90754606   0.80207887   0.48884419
no	Correct	structured design		local area network	[[ 0.63965017  0.36034974]]	[[[  0.8300804    0.86468399   0.82341214   0.87802151   0.64417147
no	Correct	fourth generation language		development project function point count	[[ 0.67960709  0.32039285]]	[[[  0.           0.           0.           0.94094742   0.75113185
no	Correct	consecutive		value list constraint	[[ 0.67947584  0.3205241 ]]	[[[  0.           0.           0.           0.90624535   0.60919029
yes	Incorrect	zFile		data store	[[ 0.4928987  0.5071013]]	[[[ 0.902869    0.92657255  0.89128915  0.9274209   0.75155395  0.85308833
no	Correct	Rule and Constraint Language		business epic kanban	[[ 0.67701209  0.32298791]]	[[[  1.           1.           1.           0.86416105   0.70189162
no	Incorrect	user-story-writing workshop		user story	[[ 0.5087294  0.4912706]]	[[[  0.           0.           0.           0.99554386   0.95936169
no	Incorrect	development		software development plan	[[ 0.51060766  0.48939231]]	[[[  0.91246707   0.96715144   0.88767252   0.95600147   0.83282321
no	Incorrect	functional configuration identification		product configuration identification functional baseline	[[ 0.54537404  0.45462596]]	[[[  1.           1.           1.           0.98366225   0.81544804
yes	Incorrect	ideal day		return	[[ 0.42285269  0.57714736]]	[[[ 0.87885587  0.91677543  0.85035624  0.84284178  0.69783753  0.81313224
no	Correct	organizational policy		slack	[[ 0.67822635  0.32177368]]	[[[  0.90023445   0.95298581   0.8729084    0.93254513   0.70727305
no	Correct	computer resource		relocatable	[[ 0.57611084  0.42388919]]	[[[  0.94739412   0.97052277   0.92046056   0.94103862   0.81396666
no	Incorrect	logical file		data function	[[ 0.56769079  0.43230927]]	[[[  0.92690011   0.93402048   0.86772465   0.92251564   0.75317738
no	Correct	taskboard		initial program loader	[[ 0.67473519  0.32526484]]	[[[  0.88420413   0.9370466    0.80544913   0.86769777   0.58665042
no	Incorrect	decision		leading decision UNTIL	[[ 0.67512697  0.32487306]]	[[[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
no	Correct	plan		decompiler	[[ 0.63222408  0.36777595]]	[[[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  8.
no	Incorrect	basic flow		happy day scenario	[[ 0.65819073  0.34180921]]	[[[  0.93190251   0.95366303   0.90650113   0.92436536   0.68057762
no	Incorrect	definition is advanced as a proposed standard		open subroutine	[[ 0.67960709  0.32039285]]	[[[  0.           0.           0.           0.92799525   0.57531332
no	Incorrect	technical contact		subject-matter expert	[[ 0.67945439  0.32054561]]	[[[  0.           0.           0.           0.89974719   0.83556519
no	Correct	portfolio backlog		planned value	[[ 0.62863451  0.37136546]]	[[[  0.91450475   0.92491443   0.85397634   0.95954734   0.83031882
no	Correct	functional cohesion		refactoring	[[ 0.66845804  0.33154202]]	[[[  0.97151254   0.9741726    0.89030752   0.98022118   0.75255672
no	Correct	interface requirements specification		iterative construct	[[ 0.67956632  0.32043368]]	[[[  0.8780423    0.93549422   0.89006974   0.92338678   0.69874682
no	Correct	software development folder		organization chart	[[ 0.67940193  0.32059807]]	[[[  0.91285894   0.92737786   0.90556254   0.96008275   0.84221379
no	Correct	program librarian		personnel	[[ 0.67795664  0.32204336]]	[[[  0.           0.           0.           0.92888227   0.59977137
no	Correct	direct instruction		associative entity type	[[ 0.67271274  0.32728732]]	[[[  0.93630563   0.91707205   0.88929935   0.90653552   0.76640354
no	Correct	system element		path	[[ 0.67879033  0.3212097 ]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	block diagram		graph	[[ 0.61278117  0.38721886]]	[[[  0.94083391   0.94838681   0.92325934   0.86852613   0.6337323
no	Incorrect	envisioning		product roadmap	[[ 0.58953363  0.41046643]]	[[[  0.89352578   0.95741498   0.85799482   0.87712877   0.57469376
no	Correct	design-to cost		outgoing change set	[[ 0.67342895  0.32657108]]	[[[  0.86495335   0.8559151    0.71256657   0.87908388   0.58955376
no	Incorrect	fault masking		fail safe	[[ 0.54934126  0.45065874]]	[[[ 0.75470112  0.91253925  0.78533907  0.95725468  0.81395834  0.9007693
no	Incorrect	origin		starting address	[[ 0.57866013  0.42133987]]	[[[  0.88697051   0.89689628   0.87864026   0.80865322   0.63680416
no	Correct	kano model analysis		system table	[[ 0.6794675   0.32053253]]	[[[  0.           0.           0.           0.92696839   0.72724203
no	Correct	formalization		reusable	[[ 0.53943419  0.46056589]]	[[[  0.89359509   0.96274909   0.93356933   0.83598989   0.5565366
no	Correct	common block		prediction	[[ 0.62142146  0.37857854]]	[[[  0.87622446   0.93950804   0.81208961   0.87835263   0.69107841
no	Correct	software package		For Exposition Only page	[[ 0.67959756  0.32040241]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	object-oriented language		work in process	[[ 0.6795243   0.32047573]]	[[[  0.83712056   0.90224053   0.84074123   0.88829242   0.62996055
no	Correct	meta-attribute		abort	[[ 0.55013818  0.44986176]]	[[[  0.82112776   0.92446211   0.89770453   0.74004215   0.2298164
no	Correct	downward compression		multiaddress four-two-address address instruction	[[ 0.67960709  0.32039285]]	[[[  1.           1.           1.           0.85187692   0.6652774
no	Correct	integrity		global compaction	[[ 0.67877376  0.32122621]]	[[[  0.           0.           0.           0.857417     0.6225055
no	Correct	explicit address		violation	[[ 0.59197998  0.40802002]]	[[[  0.94543733   0.98454216   0.94842976   0.87867503   0.57431926
yes	Correct	product		material	[[ 0.31171325  0.68828678]]	[[[ 0.85077228  0.92724748  0.862607    0.8831226   0.56949614  0.70357525
no	Correct	cluster template		inspection	[[ 0.65725142  0.34274849]]	[[[  0.90363073   0.91248987   0.8201581    0.93081486   0.61526821
no	Correct	risk acceptance		readability	[[ 0.56059426  0.43940574]]	[[[  0.9368509    0.96764897   0.9597008    0.85885022   0.42253889
yes	Correct	change		enhancement	[[ 0.30377164  0.69622838]]	[[[ 0.92339908  0.92531047  0.87996772  0.96600022  0.68991145  0.877317
yes	Correct	microprogramming		microinstruction	[[ 0.30782104  0.69217902]]	[[[ 0.96106873  0.97601785  0.96413752  0.9894505   0.85683862  0.96441652
no	Correct	data processing		cluster	[[ 0.56706643  0.43293354]]	[[[  0.95028173   0.95820726   0.92364048   0.95960009   0.63708742
no	Correct	story splitting		complexity points	[[ 0.60814792  0.39185211]]	[[[  0.96861307   0.96191256   0.86853239   0.9029819    0.79923534
yes	Correct	lead		lag	[[ 0.07009302  0.92990696]]	[[[ 0.98264927  0.97860315  0.97369467  0.87319135  0.43593182  0.71659616
no	Incorrect	entry point		exit	[[ 0.52806455  0.47193551]]	[[[ 0.93184863  0.96241215  0.92818681  0.94167198  0.85702448  0.96168516
yes	Correct	branch		branchpoint	[[ 0.28543937  0.71456069]]	[[[ 0.9367234   0.96830959  0.88902968  0.91680637  0.83841506  0.82904548
yes	Correct	scrummerfall		WaterScrum	[[ 0.4443911   0.55560887]]	[[[  0.92954267   0.97057693   0.93560205   0.99483243   0.92468906
no	Correct	glass-box testing		event timeline	[[ 0.67466992  0.32533002]]	[[[  0.90017111   0.89708293   0.8163075    0.82312224   0.58388081
no	Correct	element type		read-only	[[ 0.53965628  0.46034375]]	[[[  0.93061449   0.91325397   0.92048452   0.8614426    0.69563326
no	Correct	conceptual data model		computerization	[[ 0.61368251  0.38631752]]	[[[  0.92988768   0.93055146   0.89104779   0.90655986   0.69379418
no	Incorrect	object-oriented design		rapid prototyping	[[ 0.67543769  0.32456228]]	[[[  0.94477863   0.96904934   0.89579663   0.95041214   0.75876652
yes	Correct	Government-off-the-Shelf		Government Off The Shelf	[[ 0.00483612  0.99516392]]	[[[ 1.00000005  0.99999997  1.          0.98409665  0.87675135  0.95657867
no	Correct	common-environment coupling		predictive metric	[[ 0.67768925  0.32231078]]	[[[  1.           1.           1.           0.91379856   0.81171908
no	Correct	develop project management plan		transactional function type	[[ 0.67958701  0.32041299]]	[[[  1.           1.           1.           0.92744497   0.75161346
yes	Incorrect	proposal		startup	[[ 0.32757914  0.67242092]]	[[[ 0.94536452  0.96155962  0.94382067  0.95978093  0.54967513  0.79926315
yes	Incorrect	mixed mode		reconcile	[[ 0.46879715  0.53120285]]	[[[ 0.91503233  0.95080304  0.92056815  0.86566994  0.44570198  0.75756554
no	Correct	common cause		functional product	[[ 0.63079941  0.36920056]]	[[[  0.87295004   0.87925193   0.80851302   0.87090237   0.63029039
no	Correct	test design specification		job function	[[ 0.67498064  0.32501936]]	[[[  0.8769778    0.9272765    0.75495749   0.93268082   0.77116306
no	Correct	pre-tested iteration		multiprogramming	[[ 0.67849642  0.32150358]]	[[[  0.           0.           0.           0.9429983    0.65858115
no	Correct	computer resource		test	[[ 0.66847134  0.33152869]]	[[[  0.93100627   0.94770313   0.86252428   0.9257632    0.635592
no	Correct	event synchronization		scalar property	[[ 0.67337692  0.32662308]]	[[[  0.92119209   0.94245865   0.81351361   0.89177652   0.65107834
no	Correct	user interface sketch		indicator	[[ 0.66924798  0.33075202]]	[[[  0.77732373   0.84332341   0.79843614   0.80800032   0.41456246
no	Correct	setup time		perform quality assurance	[[ 0.6795882   0.32041174]]	[[[  0.           0.           0.           0.86050615   0.71491409
no	Correct	source control		software quality evaluation	[[ 0.67859179  0.32140821]]	[[[  0.93419647   0.96175921   0.8551509    0.92321911   0.78253302
no	Correct	domain definition		modularization	[[ 0.58361751  0.4163824 ]]	[[[  0.913165     0.96033865   0.90226059   0.95610492   0.63831769
no	Correct	accident		software-based system	[[ 0.66950727  0.33049271]]	[[[  0.90491265   0.92147993   0.9027214    0.82840546   0.50535655
no	Correct	single-valued property		issue	[[ 0.67871803  0.32128194]]	[[[  0.92350637   0.9367706    0.92257788   0.86214135   0.69271979
no	Correct	execution time		superclass	[[ 0.57709587  0.42290407]]	[[[  0.84680819   0.92367115   0.92891868   0.89606086   0.55389422
no	Correct	workspace flow target		higher order language	[[ 0.67077035  0.32922962]]	[[[  0.81817366   0.88043228   0.87823277   0.93342258   0.79186988
no	Correct	cycle		marketing organization	[[ 0.67922473  0.32077527]]	[[[  0.86807133   0.83069426   0.87640123   0.81979679   0.48335228
no	Correct	timeboxing		upload	[[ 0.67830902  0.32169095]]	[[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  9.
no	Correct	program design language		busy time	[[ 0.67818755  0.32181251]]	[[[  0.94621723   0.93831041   0.90418139   0.811108     0.60212653
no	Correct	one-to-many relationship		character type	[[ 0.67875606  0.32124388]]	[[[  0.87545943   0.93867808   0.8932494    0.92590726   0.65734884
no	Correct	spike		software monitor	[[ 0.64159703  0.35840291]]	[[[  0.90028599   0.91788711   0.87559029   0.8712357    0.7140225
no	Correct	foreground		emergency maintenance	[[ 0.6697017  0.3302983]]	[[[  0.85107623   0.86526603   0.87210449   0.84603659   0.59024
yes	Correct	precondition		pre-condition	[[ 0.00627714  0.99372286]]	[[[ 0.969356    0.99304539  0.9791088   0.98572813  0.97302722  0.97258575
yes	Incorrect	bag		ontology	[[ 0.30343443  0.69656563]]	[[[ 0.87092723  0.91994641  0.85399719  0.74759234  0.32335809  0.45944253
yes	Correct	constant		literal	[[ 0.32168677  0.6783132 ]]	[[[ 0.90446262  0.95785254  0.93835528  0.78999954  0.46697221  0.68017476
yes	Correct	supplier		contractor	[[ 0.38467202  0.61532789]]	[[[ 0.92398867  0.97497523  0.93256711  0.9418961   0.77555542  0.85120812
no	Correct	computer software component		ground term	[[ 0.67958528  0.32041478]]	[[[  0.87294668   0.83798337   0.73546947   0.85667691   0.62387463
no	Correct	signal interface signature		sign up for tasks	[[ 0.67097759  0.32902244]]	[[[  1.           1.           1.           0.88349592   0.65404563
no	Correct	deliver		work in progress	[[ 0.66404301  0.33595708]]	[[[  0.95033162   0.9639053    0.91650743   0.92922727   0.69539616
no	Correct	configuration audit		musketeer attitude	[[ 0.67662519  0.32337478]]	[[[  0.94660224   0.89800273   0.88659626   0.83545385   0.5760838
no	Correct	fault isolation		network open end	[[ 0.67803597  0.32196403]]	[[[  0.           0.           0.           0.86846286   0.74241139
no	Correct	applicability to a functional domain		process owner	[[ 0.67960709  0.32039285]]	[[[  0.           0.           0.           0.9780419    0.79929461
no	Correct	transparency		integrate	[[ 0.5233019   0.47669816]]	[[[  0.84156086   0.87665278   0.83411661   0.6846265    0.45986166
no	Incorrect	design phase		preliminary design	[[ 0.52890432  0.47109559]]	[[[  0.95634042   0.96289805   0.94029464   0.96139915   0.84818094
no	Correct	task complete definition		systematic failure	[[ 0.67953336  0.32046673]]	[[[  0.           0.           0.           0.93099013   0.75017237
no	Correct	categorization scheme		top box	[[ 0.67324275  0.32675722]]	[[[  0.92297084   0.93368946   0.86587097   0.80424219   0.64506206
no	Incorrect	program design language		pseudo code	[[ 0.67641586  0.32358411]]	[[[  0.89420093   0.95932873   0.92565276   0.95760789   0.58766327
no	Correct	embedded documentation		modular decomposition	[[ 0.59200591  0.40799409]]	[[[  0.92246178   0.94313193   0.8697159    0.90114474   0.68728995
no	Correct	test report		quality	[[ 0.63285714  0.36714289]]	[[[  0.85981991   0.87308657   0.77601753   0.93659768   0.61702621
no	Incorrect	relative estimation		affinity testing	[[ 0.67775649  0.32224348]]	[[[  0.           0.           0.           0.9131849    0.58462581
no	Incorrect	fail fast		inspect and adapt	[[ 0.61770386  0.38229614]]	[[[  0.89059711   0.91445238   0.81398266   0.98099589   0.78631437
no	Correct	data exception		system entity	[[ 0.61115152  0.38884848]]	[[[  0.90389572   0.9327074    0.86205063   0.94180753   0.81201039
no	Correct	project manager		evaluator	[[ 0.60843927  0.39156079]]	[[[  0.89022084   0.8620167    0.84808961   0.93321598   0.66787186
no	Incorrect	mapping completeness		total	[[ 0.6795513   0.32044873]]	[[[  0.           0.           0.           0.85874008   0.59034039
no	Correct	categorization		test class	[[ 0.59096605  0.40903395]]	[[[  0.93145135   0.94614304   0.91022753   0.94934954   0.68263576
no	Correct	lean		pseudo operation	[[ 0.60069513  0.39930484]]	[[[  0.89371254   0.86463422   0.83362609   0.87020609   0.56121589
no	Correct	business owners		transition condition	[[ 0.65394294  0.34605706]]	[[[  0.91902263   0.96965352   0.91170896   0.9071948    0.61667522
no	Correct	electronic copy		feature creep	[[ 0.5565384   0.44346151]]	[[[  0.9477587    0.92655706   0.85698507   0.91184471   0.68479093
no	Correct	scalar-valued class		structured program	[[ 0.67923129  0.32076874]]	[[[  0.           0.           0.           0.87139556   0.65937465
no	Incorrect	csm		Certified ScrumMaster	[[ 0.67960101  0.32039899]]	[[[  0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
no	Incorrect	occupational title standard		on-line	[[ 0.67960602  0.32039401]]	[[[  0.           0.           0.           0.880258     0.69575053
no	Correct	detailed design phase		configuration item	[[ 0.67234486  0.32765517]]	[[[  0.68663314   0.89379893   0.74389192   0.96733648   0.76398974
no	Correct	engineering viewpoint		design concept	[[ 0.66325682  0.33674321]]	[[[  0.73059198   0.89809416   0.70878141   0.93147199   0.77611646
no	Correct	precedence relationship		category	[[ 0.67923605  0.32076395]]	[[[  0.93088755   0.93491693   0.86100549   0.92311389   0.68700457
yes	Correct	menu-driven		menu by-pass	[[ 0.33182633  0.66817367]]	[[[ 0.          0.          0.          0.74272615  0.66891139  0.79315332
yes	Correct	batch		on-line	[[ 0.34475738  0.65524262]]	[[[ 0.90513069  0.96961151  0.89974163  0.91219787  0.47734722  0.81859377
no	Correct	safety		conversational	[[ 0.57054782  0.42945215]]	[[[  0.92736193   0.95683569   0.899431     0.92916584   0.52989757
no	Correct	enhancement project function point count		taskboard	[[ 0.67960709  0.32039285]]	[[[  0.           0.           0.           0.9579681    0.81931855
yes	Correct	resource		artifact	[[ 0.30327088  0.69672918]]	[[[ 0.9202621   0.95761661  0.88850242  0.93854037  0.60745952  0.81170616
no	Correct	taxonomy		product scope	[[ 0.60757941  0.39242062]]	[[[  0.926394     0.94802162   0.85910673   0.88827991   0.47000517
no	Correct	web		problem definition	[[ 0.67349136  0.3265087 ]]	[[[  0.92665524   0.92209684   0.89008364   0.89060529   0.57800044
yes	Incorrect	abort		glass box	[[ 0.39366955  0.60633051]]	[[[ 0.8361649   0.93571425  0.88428515  0.90820844  0.45239535  0.77059602
no	Incorrect	input assertion		method	[[ 0.62586749  0.37413248]]	[[[  0.92790976   0.95671792   0.87761916   0.96088896   0.81681055
no	Incorrect	cost accounting		captial expenditure	[[ 0.62162304  0.37837699]]	[[[  0.94548467   0.95655701   0.95940605   0.96351906   0.7588528
no	Correct	previously developed software		output primitive	[[ 0.67950559  0.32049441]]	[[[  0.7808966    0.90718897   0.83558856   0.87907593   0.68069589
no	Incorrect	modular programming		data structure-centered design	[[ 0.6796062  0.3203938]]	[[[  0.           0.           0.           0.96616965   0.81367095
no	Correct	unconditional jump		download	[[ 0.61457807  0.38542202]]	[[[  0.88266582   0.84595332   0.7864099    0.87421071   0.52847317
no	Correct	conceptual system design		mechanicals	[[ 0.6795609   0.32043907]]	[[[  0.           0.           0.           0.92230112   0.68026564
