yes	Correct	deployment		release	[[ 0.15718947  0.84281057]]	[[[ 0.93243609  0.95855254  0.89540639  0.9227481   0.68706026  0.85485546
no	Correct	plan quality		store	[[ 0.81743151  0.18256848]]	[[[  0.96185696   0.9506852    0.89764419   0.89042061   0.65944843
no	Incorrect	functional baseline		developmental configuration	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.92424557   0.75133018
no	Correct	design inspection		all-before-any	[[ 0.8181228   0.18187727]]	[[[  0.85615042   0.96964849   0.81898823   0.86939564   0.55086322
no	Correct	single-piece flow		pragma	[[ 0.81812543  0.18187457]]	[[[  0.           0.           0.           0.           0.           0.
no	Correct	static dump		relocatable address	[[ 0.81812072  0.18187934]]	[[[  0.9446477    0.95764944   0.94011826   0.96368692   0.73697883
no	Correct	sequential process		simplicity	[[ 0.81809843  0.1819015 ]]	[[[  0.94939238   0.97191787   0.94639183   0.89719998   0.67749417
no	Correct	addressing exception		system hazard	[[ 0.81812245  0.18187751]]	[[[  0.           0.           0.           0.910589     0.68249412
no	Correct	scorecard		logical type	[[ 0.80886936  0.19113062]]	[[[  0.79033739   0.92002      0.92182203   0.88419964   0.6479447
no	Correct	fault seeding		node index	[[ 0.81789386  0.18210615]]	[[[  0.7131981    0.87452842   0.73397178   0.88678188   0.63582405
no	Correct	multiset cardinality		budget at completion	[[ 0.81812239  0.18187758]]	[[[  0.82390833   0.56998395   0.84758599   0.83414397   0.57015861
no	Correct	T-profile		control language	[[ 0.81813788  0.18186212]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	output product		start date	[[ 0.81777298  0.18222705]]	[[[  0.83435644   0.89200302   0.84477927   0.91468315   0.72942608
no	Correct	integrate		straight-line code	[[ 0.8181206  0.1818794]]	[[[  0.89446815   0.92762904   0.90541134   0.80753224   0.67690708
no	Correct	lightweight process		approval	[[ 0.81812268  0.18187726]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	nonfunctional requirements		execution monitor	[[ 0.81812245  0.18187754]]	[[[  0.92974409   0.93018669   0.7969928    0.83185024   0.63740367
no	Correct	ontology		marketing organization	[[ 0.81812245  0.18187754]]	[[[  0.80115048   0.81147979   0.77698004   0.85909255   0.50261277
no	Correct	temporal cohesion		software design representation	[[ 0.81812245  0.18187754]]	[[[  0.95609948   0.9751731    0.91392503   0.91075441   0.56514603
no	Correct	punch list		artifact	[[ 0.80882967  0.19117033]]	[[[ 0.92468894  0.95358797  0.84575139  0.90852787  0.54028457  0.76721355
no	Correct	dynamic binding		backlog grooming	[[ 0.81811458  0.18188548]]	[[[  0.87226548   0.88624856   0.74153761   0.85291061   0.57946057
no	Correct	object-oriented language		work in process	[[ 0.81812245  0.18187754]]	[[[  0.83712056   0.90224053   0.84074123   0.88829242   0.62996055
no	Incorrect	programmer manual		specification language	[[ 0.81812263  0.18187742]]	[[[  0.89361735   0.92231032   0.81854701   0.93925705   0.70047333
no	Correct	configuration audit		musketeer attitude	[[ 0.81812268  0.18187733]]	[[[  0.94660224   0.89800273   0.88659626   0.83545385   0.5760838
no	Correct	pragma		bootstrap loader	[[ 0.81812495  0.18187508]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	deployment plan		bottom-up design	[[ 0.81812823  0.1818718 ]]	[[[  0.89916002   0.90874797   0.84205432   0.           0.           0.
no	Incorrect	cohesion		module strength	[[ 0.81803668  0.18196331]]	[[[  0.           0.           0.           0.91868003   0.68478315
no	Correct	scrumban		apportioned effort	[[ 0.81812233  0.1818777 ]]	[[[  0.87302035   0.6811402    0.67109481   0.79676092   0.71980963
no	Correct	mechanism arrow		basic flow	[[ 0.81806237  0.18193758]]	[[[  0.           0.           0.           0.89309476   0.65494766
no	Correct	diverse redundancy		synchronous message communication without reply	[[ 0.81812245  0.18187754]]	[[[  1.           1.           1.           0.78045404   0.43099468
no	Correct	entry field		virtual storage	[[ 0.81810445  0.1818956 ]]	[[[  0.85071595   0.89598589   0.84779828   0.93727936   0.65863412
no	Correct	developed source statement		view diagram	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.92040806   0.72473261
no	Correct	security policy		structure chart	[[ 0.81808776  0.18191226]]	[[[  0.93394655   0.94999497   0.89756023   0.96306376   0.75884411
no	Correct	planning board		merge from current	[[ 0.81812221  0.18187779]]	[[[  0.93195447   0.89874131   0.77559704   0.83398742   0.70048597
no	Correct	not printable		child entity	[[ 0.81766838  0.18233158]]	[[[  0.85192154   0.89997281   0.77453966   0.91101188   0.76160642
no	Correct	timesharing		solution domain	[[ 0.81721163  0.18278833]]	[[[  0.94687217   0.97168955   0.91959466   0.92408661   0.75567978
no	Incorrect	internationalization		localization	[[ 0.51258647  0.48741347]]	[[[  0.97003453   0.98430204   0.95681351   0.93211836   0.60720678
no	Correct	business epics		stub	[[ 0.81811881  0.18188125]]	[[[  1.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	corrective maintenance		download	[[ 0.81812245  0.18187754]]	[[[  0.89130363   0.86445237   0.82935908   0.87355409   0.43066669
no	Correct	one-plus-one address address instruction		rule-based language	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.89672315   0.77550768
no	Correct	subclass cluster		fetch	[[ 0.81812233  0.1818777 ]]	[[[  0.           0.           0.           0.89869797   0.64038344
no	Incorrect	waterscrum		Scrummerfall	[[ 0.78418654  0.21581343]]	[[[  0.97715016   0.98416347   0.96160079   0.98767882   0.91261264
no	Correct	symbolic trace		time slicing	[[ 0.81759673  0.18240327]]	[[[  0.89757837   0.92003431   0.89533905   0.85539116   0.73673992
yes	Correct	iteration		recursion	[[ 0.15133846  0.84866154]]	[[[ 0.96581833  0.96696897  0.92988924  0.97128265  0.76430606  0.90999043
yes	Correct	generality		reusability	[[ 0.15126549  0.84873444]]	[[[ 0.94738906  0.96294601  0.94256485  0.93274919  0.72741441  0.89438626
no	Correct	alias		actual duration	[[ 0.81770545  0.18229453]]	[[[  0.9018612    0.9345141    0.91395632   0.78845931   0.54653742
yes	Incorrect	data model		adaptation data	[[ 0.16401827  0.83598179]]	[[[ 0.8661327   0.92861802  0.83077347  0.85845805  0.62975754  0.74058401
no	Incorrect	availability		robustness	[[ 0.7979809   0.20201913]]	[[[  0.9462841    0.94672668   0.90811777   0.93044406   0.724048
no	Correct	magic string		absolute code	[[ 0.81796205  0.18203792]]	[[[  0.94365148   0.96181646   0.91189655   0.95378009   0.71372353
no	Correct	called diagram		pointer	[[ 0.8180204   0.18197952]]	[[[  0.90758018   0.94436302   0.8891127    0.82502402   0.61035197
no	Incorrect	functional configuration identification		product configuration identification functional baseline	[[ 0.79732525  0.20267475]]	[[[  1.           1.           1.           0.98366225   0.81544804
no	Correct	project organization chart		collection property	[[ 0.81812245  0.18187754]]	[[[  0.89868164   0.9006838    0.8535764    0.94985309   0.75451738
no	Correct	server friend		compiler code	[[ 0.81776154  0.18223839]]	[[[  0.90825276   0.91230088   0.9193729    0.89346926   0.57913014
no	Incorrect	relative estimation		silent grouping	[[ 0.81812292  0.18187708]]	[[[  0.           0.           0.           0.88282595   0.66610616
no	Correct	requirement		transform-centered design	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.95588427   0.8030101
no	Correct	information content		qualification requirement	[[ 0.81812221  0.18187781]]	[[[  0.91906461   0.89366878   0.82905791   0.89872543   0.69999206
no	Correct	skeleton		fail-fast	[[ 0.81855977  0.18144022]]	[[[ 0.          0.          0.          0.          0.          0.          0.
no	Correct	data exception		process dimension	[[ 0.81798655  0.18201347]]	[[[  0.91109104   0.94439704   0.81088801   0.92851277   0.77354461
yes	Correct	agreement		contract	[[ 0.18810523  0.81189477]]	[[[ 0.91250556  0.93264859  0.90438752  0.98080119  0.79150896  0.9212873
no	Correct	substitutability		robustness	[[ 0.816944    0.18305606]]	[[[  0.93861601   0.96034545   0.93704971   0.94987325   0.77347094
no	Correct	degree of influence		category	[[ 0.81812268  0.18187734]]	[[[  0.86402818   0.92895425   0.87151018   0.90490887   0.61807932
no	Correct	specification tree		project quality management	[[ 0.81812245  0.18187754]]	[[[  0.68323339   0.84533104   0.79844578   0.85724039   0.67641882
no	Correct	concurrent		principle of least astonishment	[[ 0.81812245  0.18187754]]	[[[  0.93268693   0.9824407    0.94753984   0.96302589   0.68269234
no	Correct	logical record		argument	[[ 0.81793094  0.18206908]]	[[[  0.91239585   0.90925654   0.89357785   0.96745286   0.81609638
no	Correct	simulator		central processing unit	[[ 0.81812245  0.18187754]]	[[[  0.88266341   0.94515289   0.76470511   0.91762539   0.59982104
no	Correct	assumptions		process metric	[[ 0.81731802  0.18268201]]	[[[  0.94067641   0.97543447   0.94434017   0.92484407   0.73754715
no	Correct	alphanumeric		information need	[[ 0.81809723  0.18190272]]	[[[  0.89589955   0.89989257   0.83447742   0.89944523   0.58339385
no	Correct	baseline management		compiler directive source statement	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.81059676   0.5913847
no	Correct	foldout		system under test	[[ 0.81811786  0.18188222]]	[[[  0.88036355   0.9145226    0.84852084   0.85649712   0.59697859
no	Correct	multi-valued		integration hell	[[ 0.81811738  0.18188268]]	[[[  0.93436163   0.94790568   0.84674623   0.86596458   0.65332377
no	Correct	mean execution time rating value		boy scout rule	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.90755677   0.68480792
yes	Correct	bag		set	[[ 0.16360752  0.83639246]]	[[[ 0.93992335  0.98632606  0.96397643  0.82285962  0.57613671  0.74828712
no	Incorrect	case		multiple inclusive selective construct	[[ 0.81812245  0.18187754]]	[[[  0.95120677   0.98019043   0.9731201    0.9515202    0.69562182
no	Incorrect	supervisory program		supervisor state	[[ 0.78570318  0.21429679]]	[[[ 0.94236629  0.79663177  0.83039263  0.87563561  0.52636995  0.78511098
no	Correct	categorization scheme		project communications management	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.89669891   0.65107905
yes	Correct	bug		error	[[ 0.15087524  0.84912479]]	[[[ 0.94606074  0.92841242  0.88116282  0.9357863   0.76118906  0.86470395
no	Correct	parallel run operation		preventive maintenance	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.90398304   0.75221935
no	Correct	multiple-address instruction		voice of the customer	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.87849664   0.78348412
no	Correct	inner cardinality		failure rate	[[ 0.81812268  0.18187732]]	[[[  0.           0.           0.           0.8982557    0.61012219
no	Correct	sandbox		near-critical activity	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.90703546   0.76196525
no	Correct	build measure learn		identifier	[[ 0.81810099  0.18189903]]	[[[  0.89649442   0.92031199   0.87724856   0.8338943    0.53573433
no	Incorrect	fail soft		fault secure	[[ 0.79440165  0.20559832]]	[[[ 0.          0.          0.          0.92614466  0.77487791  0.86207024
no	Correct	diagram boundary		Nassi-Shneiderman chart	[[ 0.81812245  0.18187754]]	[[[  0.78216301   0.67737121   0.88182604   0.97055912   0.82832572
no	Correct	capex		informal testing	[[ 0.81812102  0.18187901]]	[[[  0.92191941   0.96343871   0.9151834    0.84813235   0.44567958
no	Correct	illustrative product		seller	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.93596544   0.74862713
no	Correct	standup-daily meeting		architectural epics	[[ 0.81812245  0.18187757]]	[[[  0.           0.           0.           0.92613794   0.65448171
no	Correct	mock-up		single machine microinstruction	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.88000482   0.58205576
no	Correct	level		algebraic language	[[ 0.81812155  0.1818784 ]]	[[[  0.91831685   0.93754702   0.96208458   0.91897688   0.66654268
no	Correct	program status word		potentially shippable product increment	[[ 0.81812245  0.18187754]]	[[[  0.8609114    0.87864159   0.72700268   0.93284876   0.67982424
no	Correct	project notebook		schedule model	[[ 0.81812209  0.18187797]]	[[[  0.88520368   0.94781237   0.94990242   0.9399203    0.61422031
no	Correct	input assertion		rule	[[ 0.81809723  0.18190272]]	[[[  0.93487254   0.95387323   0.89660805   0.87857421   0.6374001
no	Correct	substitutability		test item transmittal report	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.95582692   0.67893304
yes	Correct	constant		literal	[[ 0.21369582  0.78630418]]	[[[ 0.90446262  0.95785254  0.93835528  0.78999954  0.46697221  0.68017476
no	Correct	spike		software monitor	[[ 0.81811714  0.18188293]]	[[[  0.90028599   0.91788711   0.87559029   0.8712357    0.7140225
no	Correct	procedure		if-then-else branch	[[ 0.81812245  0.18187751]]	[[[  0.90326373   0.97026762   0.89703835   0.94697786   0.6820413
no	Correct	earned value		alternate flow	[[ 0.81759906  0.18240099]]	[[[  0.9312584    0.96501084   0.91340895   0.85598168   0.71329619
no	Correct	personas		human-machine interface	[[ 0.81812245  0.18187754]]	[[[  0.93770356   0.9421866    0.91528074   0.92464132   0.54424453
no	Incorrect	preparation time		task mode	[[ 0.81810379  0.18189618]]	[[[  0.92654807   0.9417821    0.8708815    0.88551949   0.59614022
no	Correct	instrumentation		meta-relationship	[[ 0.81763273  0.18236727]]	[[[  0.93229148   0.92673821   0.86784068   0.87372732   0.53890836
no	Correct	object		direct metric	[[ 0.81553632  0.18446366]]	[[[  0.87992802   0.89919245   0.88314743   0.94328536   0.71184741
no	Correct	early start date		violation	[[ 0.81810218  0.18189782]]	[[[  0.94823495   0.91542597   0.92286605   0.89424367   0.48233464
no	Incorrect	design constraint		software design requirement	[[ 0.81555098  0.18444906]]	[[[  0.94395353   0.87539673   0.88643074   0.9761533    0.78381878
yes	Correct	translator		assembler	[[ 0.18911809  0.81088197]]	[[[ 0.94016621  0.94413713  0.92022963  0.85143352  0.6059288   0.73752545
no	Correct	boot		initial program load	[[ 0.81812239  0.18187764]]	[[[  0.88982878   0.93725622   0.89169615   0.97622015   0.76640772
no	Correct	generalization		macroassembler	[[ 0.81603259  0.1839674 ]]	[[[  0.92164011   0.95852069   0.84708197   0.86952307   0.46149401
no	Correct	estimate activity durations		triggers	[[ 0.81812245  0.18187754]]	[[[  0.93793518   0.94955693   0.93585312   0.93630447   0.7237046
no	Correct	preparation time		static analysis	[[ 0.81812173  0.18187827]]	[[[  0.9035151    0.95283347   0.92684171   0.86816995   0.58520468
no	Correct	control flow diagram		actual time estimation	[[ 0.81812257  0.18187748]]	[[[  0.89382153   0.81185058   0.87464743   0.92450806   0.767461
no	Correct	config spec		integrity level	[[ 0.81807476  0.18192528]]	[[[  0.89149703   0.89917654   0.78187531   0.68769734   0.59532934
no	Incorrect	chief programmer team		egoless programming	[[ 0.81809103  0.18190899]]	[[[  0.80681418   0.96203849   0.84954947   0.96778469   0.8965474
no	Correct	linker		measurable concept	[[ 0.81812257  0.18187748]]	[[[  0.           0.           0.           0.77918602   0.62817773
no	Correct	self-organization		functional unit	[[ 0.81812239  0.18187758]]	[[[  0.90861628   0.95808027   0.89748129   0.94681558   0.67044249
no	Correct	economic filter		macroassembler	[[ 0.81789052  0.18210948]]	[[[  0.90419132   0.93919286   0.8248034    0.77094956   0.41111352
yes	Correct	semantics		syntax	[[ 0.15114948  0.84885049]]	[[[ 0.91386846  0.96106227  0.94319586  0.95809399  0.88282405  0.91713339
no	Correct	test case specification		throughput	[[ 0.81812245  0.18187754]]	[[[  0.91002604   0.91517567   0.88492091   0.93221177   0.66731717
no	Correct	software configuration management		continuous forms	[[ 0.81812245  0.18187754]]	[[[  0.88932701   0.90979471   0.85014283   0.76724317   0.57076506
yes	Incorrect	load		queue	[[ 0.1514238   0.84857625]]	[[[ 0.9290451   0.9294652   0.90122064  0.86148034  0.52146948  0.74363205
no	Correct	budgeted cost of work performed		node number	[[ 0.81812245  0.18187754]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	incoming link		post-development review	[[ 0.81812245  0.18187757]]	[[[  0.           0.           0.           0.92891285   0.6616761
no	Correct	analyst		system table	[[ 0.8155002  0.1844998]]	[[[  0.92079923   0.90312001   0.90831614   0.89955187   0.67467845
no	Correct	random cause		status code	[[ 0.81146193  0.18853804]]	[[[ 0.94146509  0.92739384  0.92770768  0.78561905  0.57333754  0.66729217
yes	Correct	adaptation		prediction	[[ 0.15294802  0.84705198]]	[[[ 0.93907682  0.95657396  0.86865636  0.86094154  0.54279926  0.74584003
no	Correct	intermediate software product needs		incomplete process	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.85966499   0.66642557
no	Correct	project portfolio		trend analysis	[[ 0.81809664  0.18190344]]	[[[  0.9151644    0.91892478   0.84912778   0.91959492   0.7159972
no	Correct	cut-off date		configuration management system	[[ 0.81812245  0.18187754]]	[[[  0.89065025   0.92044754   0.86079375   0.81575374   0.50961569
no	Correct	iteration retrospective		measurement process owner	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.95332266   0.85479529
no	Correct	software unit		role	[[ 0.81769884  0.18230119]]	[[[  0.89450735   0.91729813   0.85660066   0.95768024   0.57337574
no	Incorrect	modular decomposition		coupling	[[ 0.81812221  0.18187779]]	[[[  0.941406     0.95321336   0.90213772   0.84956449   0.55809764
no	Correct	participant property		sync	[[ 0.81812245  0.18187754]]	[[[  0.92094746   0.94042555   0.86946973   0.81342804   0.53985071
no	Correct	trade secret		test log	[[ 0.8088249   0.19117512]]	[[[ 0.92726281  0.96029825  0.86830208  0.89560107  0.65369663  0.75543402
no	Correct	orphan		list processing language	[[ 0.81812245  0.18187754]]	[[[  0.72126648   0.92194269   0.81361831   0.84930087   0.56225523
no	Correct	valid		product roadmap	[[ 0.81812078  0.18187918]]	[[[  0.83320149   0.90295702   0.8312164    0.90848526   0.54467814
no	Correct	critical chain method		assessment input	[[ 0.81812245  0.18187757]]	[[[  0.           0.           0.           0.97483115   0.79488705
no	Correct	productivity		source control management	[[ 0.81812245  0.18187754]]	[[[  0.9369927    0.9560637    0.93027272   0.92411214   0.71611987
no	Correct	dynamic allocation		extranet	[[ 0.81812191  0.18187806]]	[[[  0.81583699   0.87166112   0.70184055   0.88324999   0.41100221
no	Correct	internal quality		data flow	[[ 0.81800383  0.18199618]]	[[[  0.93911771   0.92633112   0.91288626   0.90436636   0.67803516
no	Correct	computer software configuration item		multiple inclusive selective construct	[[ 0.81812245  0.18187754]]	[[[  0.90125571   0.9396333    0.76386772   0.82772971   0.5679547
no	Correct	third normal form		test environment	[[ 0.8181231   0.18187694]]	[[[  0.8453085    0.9177908    0.83807361   0.90046782   0.68734547
no	Correct	quality in use		dynamic resource allocation	[[ 0.81812245  0.18187754]]	[[[  0.89865048   0.93522708   0.79092981   0.93995602   0.68112546
no	Incorrect	assembled origin		starting address	[[ 0.81812263  0.18187739]]	[[[  0.           0.           0.           0.83175678   0.68870115
no	Correct	slack		periodic task	[[ 0.817747    0.18225302]]	[[[  0.85536555   0.9265137    0.85281285   0.92335232   0.60017633
no	Incorrect	paging		working set	[[ 0.50834161  0.49165839]]	[[[ 0.94514983  0.97551302  0.92286473  0.86791569  0.66170679  0.83362168
no	Correct	reentry point		mean time to repair	[[ 0.81812382  0.18187615]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	concurrency		step	[[ 0.74648631  0.25351363]]	[[[  0.92696482   0.94339725   0.93485821   0.93285062   0.62334451
no	Correct	verb phrase		process improvement project	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.832271     0.43476284
no	Correct	test environment		transactional function type	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.92156706   0.72450812
no	Correct	input place		system effectiveness	[[ 0.81812239  0.18187763]]	[[[  0.88697258   0.93158934   0.87977601   0.83641054   0.56040952
no	Incorrect	professional standard		computer program	[[ 0.81812245  0.18187754]]	[[[  0.9220194    0.94661437   0.88522168   0.94060546   0.83628222
no	Correct	zFile		data store	[[ 0.74820155  0.25179848]]	[[[ 0.902869    0.92657255  0.89128915  0.9274209   0.75155395  0.85308833
yes	Correct	object program		source program object module	[[ 0.35053533  0.64946467]]	[[[  0.           0.           0.           0.93834178   0.91962983
no	Correct	absolute code		of accounts	[[ 0.81803143  0.18196854]]	[[[  0.91092093   0.94218367   0.93133161   0.83327247   0.6612041
no	Correct	total correctness		RM-RTF	[[ 0.81812263  0.1818774 ]]	[[[  0.           0.           0.           0.75812932   0.36080149
no	Correct	internal task-structuring criteria		checkpointing	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.93619243   0.79655934
no	Correct	program specification		device interface task	[[ 0.81812245  0.18187754]]	[[[  0.95768262   0.92495834   0.91505304   0.96921881   0.86814792
no	Correct	microinstruction		value engineering	[[ 0.81811702  0.18188299]]	[[[  0.88101286   0.88082495   0.85381809   0.86462305   0.66092771
no	Incorrect	support		system life cycle	[[ 0.81812268  0.18187726]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	absolute assembler		trade study	[[ 0.81812173  0.18187827]]	[[[  0.90025      0.93992487   0.88245757   0.86380725   0.59924629
yes	Incorrect	namespace		private	[[ 0.16177315  0.83822685]]	[[[ 0.88460216  0.95958044  0.92023162  0.79310926  0.5141459   0.81254985
yes	Correct	simplicity		complexity	[[ 0.1473535   0.85264647]]	[[[ 0.91767758  0.92154939  0.89600306  0.94827771  0.74302434  0.89898045
yes	Correct	trace		consistency	[[ 0.30325985  0.69674015]]	[[[ 0.88647345  0.92643226  0.87557687  0.89789384  0.64105227  0.89371719
no	Correct	practice		leaf node	[[ 0.70448118  0.29551882]]	[[[ 0.849232    0.82125227  0.88632844  0.7776979   0.55761687  0.72353948
no	Correct	exception handling		requirements review	[[ 0.81812221  0.18187781]]	[[[  0.93137019   0.95525415   0.91616724   0.91181253   0.75759317
no	Correct	measure		problem-oriented language	[[ 0.81812257  0.18187748]]	[[[  0.31147266   0.92536078   0.83321305   0.91270607   0.6430804
no	Correct	stakeholder value		management review	[[ 0.81812185  0.18187822]]	[[[  0.87863143   0.96734399   0.91048293   0.93998194   0.68575371
no	Correct	code		time sharing	[[ 0.81753039  0.18246959]]	[[[  0.92550534   0.95077474   0.92427628   0.89558311   0.6379228
yes	Incorrect	decompile		set-up time	[[ 0.3771444  0.6228556]]	[[[ 0.84235408  0.92141235  0.935348    0.81691484  0.51680362  0.70066921
no	Correct	program-sensitive fault		e-mail	[[ 0.81812245  0.18187754]]	[[[  0.           0.           0.           0.88668748   0.60594096
no	Correct	meta-relationship		software item	[[ 0.8181262   0.18187378]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	fact build		interrupt latency	[[ 0.81812131  0.18187869]]	[[[  0.91068187   0.88032867   0.85097389   0.85267893   0.76810435
no	Correct	work in progress limits		digraph	[[ 0.81812245  0.18187754]]	[[[  0.84392868   0.91010658   0.73254125   0.90929286   0.40838111
no	Correct	degree of confidence		curriculum standard	[[ 0.81812257  0.18187748]]	[[[  0.83283709   0.78706657   0.8038149    0.92043922   0.58711258
no	Correct	magic number		verso	[[ 0.81812578  0.1818742 ]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.
no	Correct	computer-aided design		program library	[[ 0.81812245  0.18187754]]	[[[  0.9282961    0.94341093   0.92004824   0.91632229   0.72683474
no	Incorrect	suspect		validity summary	[[ 0.81810403  0.18189594]]	[[[  0.88401814   0.87175236   0.85217871   0.92986119   0.49919017
no	Correct	process description		parser	[[ 0.81811917  0.1818808 ]]	[[[  0.90993478   0.90635253   0.85972012   0.87251434   0.37771691
