no	Incorrect	invocation		mapping	[[ 0.59592378  0.40407619]]	[[[ 0.93463159  0.95611825  0.93822798  0.82063606  0.4479898   0.73537843
no	Correct	origin		marking	[[ 0.55255556  0.44744444]]	[[[ 0.89899849  0.95156568  0.88334303  0.          0.          0.          1.
no	Correct	development team		simple token	[[ 0.59718043  0.40281963]]	[[[  0.89830834   0.93562918   0.81735351   0.91993182   0.55119658
no	Correct	micro code assembler		product backlog	[[ 0.59742892  0.40257114]]	[[[  0.           0.           0.           0.88758551   0.61336305
no	Incorrect	artifact		stream	[[ 0.58567083  0.41432914]]	[[[ 0.90139467  0.92997981  0.85163663  0.84624433  0.52978298  0.7690517
no	Correct	planned process		x interceptor	[[ 0.59737843  0.40262151]]	[[[  0.91926883   0.83815249   0.90890809   0.62326548   0.446939
no	Correct	transfer file		defect aging	[[ 0.59664714  0.40335289]]	[[[  0.77667867   0.86799605   0.80111598   0.80705921   0.41220314
no	Incorrect	maintainability		extendability	[[ 0.59049851  0.40950143]]	[[[ 0.92782765  0.96914626  0.93793469  0.97147775  0.86074484  0.89320192
no	Correct	relative address		marketing organization	[[ 0.59761661  0.40238342]]	[[[  0.91082224   0.88507037   0.92340827   0.86639858   0.68443799
no	Correct	build measure learn		collection property	[[ 0.5975948  0.4024052]]	[[[  0.93309954   0.92947416   0.88052551   0.94358367   0.67186273
no	Incorrect	role		principle	[[ 0.58492309  0.41507697]]	[[[ 0.95528681  0.94345893  0.94236337  0.94873245  0.63814877  0.81462782
no	Correct	throughput rating value		exclusive requirement	[[ 0.59760231  0.40239775]]	[[[  0.           0.           0.           0.89676107   0.63282385
yes	Incorrect	data model		adaptation data	[[ 0.25572994  0.74427003]]	[[[ 0.8661327   0.92861802  0.83077347  0.85845805  0.62975754  0.74058401
no	Correct	category		object-oriented structured design	[[ 0.59763128  0.40236881]]	[[[  0.           0.           0.           0.93684887   0.63379354
no	Correct	control limits		critical design review	[[ 0.5975703   0.40242964]]	[[[  0.91079012   0.87414953   0.85591677   0.91320718   0.69677384
no	Correct	risk mitigation		software engineering environment	[[ 0.59763157  0.40236843]]	[[[  0.92171981   0.93901145   0.85436201   0.91245124   0.68120754
no	Correct	end item		product owner proxy	[[ 0.59755766  0.40244234]]	[[[  0.75965923   0.8548786    0.67859135   0.93272541   0.73029832
no	Correct	leaf node		nucleus	[[ 0.59564596  0.4043541 ]]	[[[ 0.92469148  0.84652753  0.88257517  0.71613506  0.55861658  0.65287556
no	Incorrect	baseline		developmental configuration	[[ 0.59762633  0.40237373]]	[[[  0.           0.           0.           0.94545528   0.70560011
no	Incorrect	microprogrammed computer		microarchitecture	[[ 0.59703875  0.40296131]]	[[[  0.           0.           0.           0.9633764    0.68254705
yes	Correct	gadget		widget	[[  3.03168141e-04   9.99696851e-01]]	[[[ 0.90908936  0.96551977  0.85429391  0.90170232  0.58646008  0.73957916
no	Correct	story grooming		computing system tool	[[ 0.59755594  0.40244406]]	[[[  0.           0.           0.           0.92108198   0.70118456
no	Correct	line manager		interface control	[[ 0.59747636  0.40252367]]	[[[  0.90660522   0.9524703    0.93388326   0.89616119   0.75299543
no	Correct	blocked		system of interest	[[ 0.59758228  0.40241775]]	[[[  0.866673     0.91733905   0.93247821   0.88358544   0.56628677
no	Incorrect	t-shaped skills		swarming	[[ 0.59725034  0.40274963]]	[[[  0.8602376    0.85996666   0.75008792   0.91745581   0.47072237
yes	Correct	endeavor		endeavour	[[  2.88462295e-04   9.99711573e-01]]	[[[ 0.94338028  0.95391508  0.93924527  0.97292932  0.92227195  0.96500068
no	Correct	sequential process		simplicity	[[ 0.59743869  0.40256131]]	[[[  0.94939238   0.97191787   0.94639183   0.89719998   0.67749417
no	Correct	lessons learned knowledge base		link index provider	[[ 0.59762895  0.40237108]]	[[[  1.           1.           1.           0.87596169   0.64157134
no	Correct	analog		ready	[[ 0.54969245  0.45030758]]	[[[ 0.82959246  0.85957259  0.77317211  0.90897362  0.54578163  0.69989613
no	Correct	common		statement testing	[[ 0.59741288  0.40258703]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.
no	Correct	conditions of satisfaction		completed change set	[[ 0.59762323  0.40237674]]	[[[  0.88231682   0.92837528   0.79282068   0.96772342   0.83018584
no	Correct	project snapshot		design-to cost	[[ 0.59724593  0.40275407]]	[[[  0.84014573   0.83451004   0.74745404   0.91642074   0.70442211
no	Incorrect	product vision		envisioning	[[ 0.59708697  0.40291303]]	[[[  0.91054683   0.92809198   0.88645017   0.90748703   0.6309673
yes	Correct	unspecialize		specialize	[[  2.72435514e-04   9.99727547e-01]]	[[[ 0.95225408  0.94703562  0.95336184  0.93611606  0.79504566  0.91446048
no	Correct	trade-off analysis		sprint planning	[[ 0.59756821  0.40243179]]	[[[  0.89529051   0.91056542   0.78200136   0.93352341   0.71250216
no	Correct	baseline management		immediate effective instruction	[[ 0.5976274   0.40237254]]	[[[  0.           0.           0.           0.93831366   0.79119547
no	Correct	process purpose		intrinsic	[[ 0.59725487  0.40274522]]	[[[  0.93433343   0.95630289   0.91812793   0.94201617   0.5961717
no	Correct	emergent opportunity		invest acronym	[[ 0.59756678  0.40243325]]	[[[  1.           1.           1.           0.91504254   0.43344703
no	Correct	schedule baseline		progressive refinement	[[ 0.59755576  0.40244421]]	[[[  0.           0.           0.           0.87077904   0.65384127
no	Correct	multiple exclusive selective construct		execution monitor	[[ 0.59763175  0.40236828]]	[[[  0.           0.           0.           0.93543169   0.73834372
no	Correct	software unit		role	[[ 0.59686828  0.40313166]]	[[[  0.89450735   0.91729813   0.85660066   0.95768024   0.57337574
no	Incorrect	machine code		high order language	[[ 0.59753144  0.4024685 ]]	[[[  0.92346813   0.94795867   0.93412579   0.9401414    0.79181335
no	Correct	capability dimension		functional architecture	[[ 0.5976001   0.40239993]]	[[[  0.           0.           0.           0.94451924   0.71299305
no	Correct	cycle		marketing organization	[[ 0.59761631  0.40238371]]	[[[  0.86807133   0.83069426   0.87640123   0.81979679   0.48335228
no	Correct	failsafe		quality requirement	[[ 0.59754723  0.40245277]]	[[[  0.88377293   0.8982517    0.80412124   0.90922569   0.77521429
no	Incorrect	input assertion		inductive assertion method	[[ 0.59005725  0.40994278]]	[[[  0.           0.           0.           0.919778     0.74558763
no	Incorrect	clear		reset	[[ 0.57885522  0.42114481]]	[[[ 0.95410375  0.97511357  0.96033081  0.93320898  0.81886201  0.89847372
no	Correct	configuration item development record		low level language	[[ 0.59763217  0.4023678 ]]	[[[  0.           0.           0.           0.9184554    0.70151177
no	Incorrect	multiprocessing		multiprogramming	[[ 0.54374593  0.45625401]]	[[[ 0.91518284  0.96911638  0.92847413  0.99501406  0.73301961  0.9739808
no	Correct	driven testing		materiel	[[ 0.59683621  0.40316385]]	[[[  0.88791428   0.89479879   0.86414081   0.79697282   0.60341863
no	Correct	application area level		internal event	[[ 0.59753948  0.40246052]]	[[[  0.94806855   0.96781273   0.94697674   0.87758239   0.75582248
no	Correct	software development folder		rework	[[ 0.59763092  0.40236905]]	[[[  0.91784983   0.87856097   0.93325404   0.91557494   0.62403666
no	Correct	interface requirements specification		semaphore	[[ 0.59763247  0.40236762]]	[[[  0.82170707   0.91269227   0.80807108   0.93816614   0.69702887
no	Correct	transaction cost		post-tested iteration	[[ 0.59749538  0.40250459]]	[[[  0.           0.           0.           0.87666434   0.55689499
no	Correct	linked data		lifecycle	[[ 0.59385741  0.40614256]]	[[[ 0.90835442  0.93974366  0.89705818  0.913131    0.70001348  0.85903832
no	Correct	foldout		version control	[[ 0.5971331   0.40286684]]	[[[  0.89684807   0.94236435   0.88364196   0.84582528   0.61656727
no	Incorrect	product development effort		project	[[ 0.59760034  0.40239969]]	[[[  0.           0.           0.           0.98225411   0.86055092
no	Incorrect	assembler		compiler	[[ 0.5841614   0.41583857]]	[[[ 0.94140515  0.97158189  0.93109865  0.97437993  0.82544171  0.9037387
no	Correct	planned start date		project agreement	[[ 0.59753358  0.40246645]]	[[[  0.92149574   0.92578748   0.9375289    0.95091653   0.84387815
no	Correct	measurement standard		exploitation	[[ 0.59758425  0.40241572]]	[[[  0.92361555   0.93565247   0.88644983   0.86313109   0.54892638
no	Correct	arrow label		refactoring	[[ 0.59578365  0.40421638]]	[[[  0.87595326   0.92381593   0.81941691   0.86974112   0.5745105
no	Correct	failsafe		logical transaction	[[ 0.59749621  0.40250379]]	[[[  0.88085093   0.92432095   0.7978461    0.87718727   0.74574979
no	Correct	box diagram		development testing	[[ 0.59760576  0.40239424]]	[[[  0.89460159   0.90884318   0.82643423   0.81555077   0.40653161
no	Incorrect	batch		conversational	[[ 0.59713429  0.40286574]]	[[[  0.88540974   0.95007654   0.80674427   0.86370918   0.4694958
no	Correct	data function		design specification	[[ 0.5974651   0.40253499]]	[[[  0.89871602   0.90701774   0.86074671   0.85716838   0.71432394
no	Correct	developed source statement		verifiable	[[ 0.5975756  0.4024244]]	[[[  0.           0.           0.           0.94133348   0.74204775
no	Correct	mechanism		nonintrinsic relationship	[[ 0.59760904  0.40239099]]	[[[  0.           0.           0.           0.82214159   0.32451899
no	Incorrect	mapping		software life cycle model	[[ 0.59761101  0.40238905]]	[[[  0.           0.           0.           0.9244744    0.6869478
no	Correct	dyadic selective construct		single-hit decision table	[[ 0.59762692  0.40237308]]	[[[  1.           1.           1.           0.93059401   0.79186281
no	Correct	change request		mask	[[ 0.59710914  0.40289095]]	[[[  0.86419196   0.93751116   0.85018342   0.84790918   0.64371744
no	Correct	program maintenance manual		release goal	[[ 0.5975849   0.40241513]]	[[[  0.           0.           0.           0.95117798   0.7751858
no	Correct	temporal cohesion		software design representation	[[ 0.59762889  0.40237114]]	[[[  0.95609948   0.9751731    0.91392503   0.91075441   0.56514603
no	Correct	structured programming language		dynamic relocation	[[ 0.59763193  0.4023681 ]]	[[[  0.94316766   0.96160853   0.92871958   0.9025725    0.60573956
no	Correct	security		repo surgery	[[ 0.59179336  0.4082067 ]]	[[[ 0.79958996  0.65279178  0.79434178  0.92291271  0.63367354  0.8315007
no	Correct	data source		cost variance	[[ 0.59689194  0.40310806]]	[[[  0.90332501   0.85183241   0.86954896   0.85993807   0.68729104
no	Correct	nonfunctional requirements		execution monitor	[[ 0.5976128   0.40238729]]	[[[  0.92974409   0.93018669   0.7969928    0.83185024   0.63740367
no	Correct	diverse redundancy		synchronous message communication without reply	[[ 0.59763253  0.40236744]]	[[[  1.           1.           1.           0.78045404   0.43099468
no	Incorrect	translator		compiler	[[ 0.59460157  0.40539846]]	[[[ 0.92665535  0.96138703  0.95628062  0.85152704  0.65918623  0.68036796
no	Incorrect	agile		Scrum	[[ 0.54943824  0.45056176]]	[[[ 0.94745848  0.99389353  0.97937958  0.9949765   0.79603301  0.95226796
no	Correct	concurrent communication diagram		collection-valued class	[[ 0.59763092  0.40236905]]	[[[  1.           1.           1.           0.96470401   0.82330239
no	Correct	formal programming languages and mathematical languages		backward execution	[[ 0.59763253  0.40236744]]	[[[  0.           0.           0.           0.91924027   0.74638157
no	Incorrect	configuration management		baseline	[[ 0.5976246   0.40237534]]	[[[  0.8834894    0.92475077   0.93149081   0.9262965    0.64550381
no	Correct	parallel classes		model note number	[[ 0.5973286   0.40267143]]	[[[  0.           0.           0.           0.9177204    0.63576453
no	Correct	big visible charts		timely throughput	[[ 0.59733486  0.40266508]]	[[[  0.           0.           0.           0.95203389   0.71646507
no	Incorrect	interactive		real time	[[ 0.59367692  0.40632308]]	[[[ 0.93433594  0.92652488  0.94968587  0.9341223   0.71865615  0.87140703
no	Incorrect	effort		duration	[[ 0.59462309  0.405377  ]]	[[[ 0.92281299  0.91928994  0.87455989  0.91254187  0.60624945  0.85699562
no	Correct	version description document		interpreter	[[ 0.59762722  0.40237281]]	[[[  0.86911748   0.93271804   0.84112821   0.9460543    0.65086135
no	Incorrect	execution trace		fail soft	[[ 0.59725976  0.40274024]]	[[[  0.90628306   0.96220387   0.90629579   0.94514832   0.87069537
no	Correct	task submission		backup	[[ 0.59711725  0.40288267]]	[[[  0.88408724   0.88668997   0.88598554   0.91226398   0.70570324
no	Correct	mechanism loopback		structured programming language	[[ 0.59763157  0.40236843]]	[[[  0.90288543   0.9440298    0.90666991   0.74476749   0.56745134
no	Incorrect	module		calling sequence	[[ 0.59743416  0.40256584]]	[[[  0.90651861   0.95368978   0.9255672    0.92998311   0.69350668
yes	Correct	respecialize		specialize	[[  9.94124202e-05   9.99900579e-01]]	[[[ 0.95228747  0.97247303  0.95449399  0.86948675  0.55495938  0.59615542
no	Correct	milestone schedule		triggering event	[[ 0.59756303  0.40243694]]	[[[  0.85869374   0.90772044   0.88341527   0.89162249   0.78761356
no	Incorrect	if-then-else		dyadic selective construct	[[ 0.59762722  0.40237269]]	[[[  0.           0.           0.           0.89381557   0.71726141
no	Correct	simulator		standup	[[ 0.59449488  0.40550512]]	[[[ 0.87745317  0.92621589  0.7713749   0.87393786  0.47240283  0.71753606
no	Correct	standard		central processing unit	[[ 0.59762394  0.40237606]]	[[[  0.90903917   0.91556109   0.85580406   0.89143039   0.69278684
no	Correct	named constant		variable trace	[[ 0.59745967  0.40254033]]	[[[  0.94013753   0.9573543    0.9390117    0.95618407   0.87013443
no	Correct	instance-level operation		external attribute	[[ 0.5975855   0.40241447]]	[[[  0.           0.           0.           0.93050168   0.61133271
no	Correct	servant leader		interrupt service routine	[[ 0.59760088  0.40239921]]	[[[  0.79851927   0.81751911   0.72063724   0.80438024   0.32446329
no	Incorrect	co-located team		remote team member	[[ 0.59249032  0.40750965]]	[[[  0.95400556   0.88990486   0.83933718   0.9844155    0.87088636
no	Incorrect	black box		configuration diagram	[[ 0.59762144  0.40237862]]	[[[  0.8745392    0.88502593   0.80933909   0.90012388   0.63345738
no	Correct	translator		microprogram	[[ 0.59697646  0.4030236 ]]	[[[  0.91195039   0.92000997   0.90442827   0.82471912   0.56361604
no	Correct	work in progress limits		strategic themes	[[ 0.59761232  0.40238771]]	[[[  0.75764667   0.83100166   0.64650523   0.96597965   0.73870478
no	Incorrect	allocated baseline		developmental configuration	[[ 0.59762442  0.40237552]]	[[[  0.           0.           0.           0.94023391   0.68711875
no	Incorrect	video display terminal		visual display unit	[[ 0.54029977  0.4597002 ]]	[[[  0.31448703   0.           0.84945067   0.98078583   0.75952008
no	Correct	product baseline		output sort	[[ 0.59696215  0.40303785]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	call reference		authoring system	[[ 0.59753144  0.4024685 ]]	[[[  0.89956483   0.92392366   0.90903406   0.81256038   0.6787156
no	Correct	cost accounting		cost-plus-fixed-fee contract	[[ 0.59755099  0.40244898]]	[[[  0.           0.           0.           0.96039399   0.82810094
no	Correct	optional requirement		architectural structure	[[ 0.59762233  0.40237775]]	[[[  0.93961887   0.9488884    0.92193748   0.8855006    0.64365067
no	Correct	serial		marking of a place	[[ 0.59723985  0.40276015]]	[[[  0.           0.           0.           0.90886515   0.70365502
no	Correct	distribution copy		hardware engineering	[[ 0.59761429  0.40238568]]	[[[  0.83335727   0.82397733   0.78340453   0.9221687    0.67613059
no	Correct	simple buffering		data model	[[ 0.59752733  0.40247265]]	[[[  0.89762064   0.92728955   0.89539608   0.9158266    0.70908911
no	Correct	static breakpoint		format	[[ 0.59742928  0.40257081]]	[[[  0.88736254   0.92931634   0.92202252   0.87798681   0.57561134
no	Correct	code tuning		measurable concept	[[ 0.59742773  0.40257224]]	[[[  0.           0.           0.           0.93515305   0.72709371
no	Correct	x interceptor		severity	[[ 0.59638327  0.4036167 ]]	[[[  0.93377769   0.88919592   0.90655078   0.63452168   0.42349421
no	Correct	stress testing		compiler code	[[ 0.59752983  0.40247014]]	[[[  0.86759888   0.91008715   0.9055173    0.85968772   0.45294332
yes	Correct	pause		halt	[[ 0.41181326  0.5881868 ]]	[[[ 0.95034163  0.97304791  0.94213557  0.9387305   0.69250023  0.87358834
no	Correct	planning board		re-entrant	[[ 0.59706765  0.40293238]]	[[[  0.88397995   0.90825439   0.84098714   0.79518295   0.48281105
no	Correct	level of abstraction		software package	[[ 0.59756517  0.40243483]]	[[[  0.88313421   0.9468413    0.86120607   0.94907971   0.74832838
no	Correct	enhancement project function point count		cluster manager	[[ 0.59763253  0.40236744]]	[[[  0.           0.           0.           0.93147017   0.77670919
yes	Correct	dynamic		static	[[ 0.40548557  0.59451443]]	[[[ 0.92716285  0.97745692  0.94228982  0.9229019   0.74067703  0.86733219
no	Correct	scope		delegation	[[ 0.59616452  0.40383556]]	[[[  0.93749025   0.97311417   0.93975008   0.95567835   0.73938769
no	Correct	algorithm		design level	[[ 0.59613866  0.40386134]]	[[[  0.91267309   0.92897335   0.84101924   0.93452892   0.52901245
no	Correct	dependent state class		fact table	[[ 0.59757197  0.40242806]]	[[[  0.92884727   0.94857045   0.90488043   0.89256802   0.68243507
no	Correct	voice of the customer		navigational aids	[[ 0.59762174  0.40237823]]	[[[  0.82966816   0.86229004   0.87846724   0.86050498   0.66637444
no	Incorrect	time		mean time between failures	[[ 0.597619    0.40238097]]	[[[  0.93366437   0.96081584   0.93913283   0.92171331   0.60684866
no	Correct	output sort		snapshot	[[ 0.57862455  0.42137545]]	[[[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  8.
no	Correct	transition net		software-based system	[[ 0.59759384  0.40240616]]	[[[  0.89283533   0.93385036   0.91505593   0.9339095    0.64824058
no	Correct	screen dump		platform	[[ 0.59632385  0.40367618]]	[[[  0.87923524   0.92062827   0.88898795   0.90063923   0.62820367
no	Correct	security policy		data movement	[[ 0.59753203  0.40246788]]	[[[  0.93602859   0.93792999   0.91399668   0.95722775   0.71855511
no	Incorrect	monitor		copy	[[ 0.57394141  0.42605865]]	[[[ 0.85838713  0.95150086  0.93644789  0.89450525  0.53479135  0.70274098
no	Correct	character		arrow role	[[ 0.59568393  0.40431601]]	[[[ 0.92436121  0.92274821  0.90992234  0.89926911  0.63452445  0.83794061
no	Correct	data		high-level net	[[ 0.59725428  0.40274575]]	[[[  0.84115138   0.85090188   0.89480242   0.91689016   0.62179115
no	Incorrect	residual control		two-level encoding	[[ 0.59748888  0.40251115]]	[[[  0.54930837   0.89187878   0.83488215   0.92000702   0.7550872
no	Correct	scrumban		apportioned effort	[[ 0.59759611  0.40240392]]	[[[  0.87302035   0.6811402    0.67109481   0.79676092   0.71980963
no	Correct	computer center		product vision	[[ 0.59748471  0.40251523]]	[[[  0.92714332   0.91116417   0.90643568   0.84688311   0.65968795
no	Correct	encoding		software development library	[[ 0.59763157  0.40236843]]	[[[  0.75698221   0.89281603   0.7300116    0.92151712   0.72038142
no	Correct	computer security		selective dump	[[ 0.59756953  0.40243044]]	[[[  0.92251236   0.92243517   0.89355306   0.92844843   0.6598587
no	Correct	activation		marking of a place	[[ 0.59725606  0.40274397]]	[[[  0.           0.           0.           0.91758298   0.60992587
no	Incorrect	capital expenditure		operational expense	[[ 0.59722316  0.40277684]]	[[[  0.87285117   0.94525191   0.89014662   0.985232     0.8199429
yes	Correct	principle		practice	[[ 0.32231998  0.67768002]]	[[[ 0.92633013  0.92905482  0.90702561  0.9585646   0.76854218  0.90420377
no	Correct	design phase		nanoinstruction	[[ 0.59699738  0.40300262]]	[[[  0.           0.           0.           0.75128646   0.52954094
no	Correct	categorization scheme		top box	[[ 0.59761637  0.40238363]]	[[[  0.92297084   0.93368946   0.86587097   0.80424219   0.64506206
no	Correct	responsibility assignment matrix		playback	[[ 0.59763217  0.4023678 ]]	[[[  0.84450774   0.88830677   0.80351815   0.86309683   0.5520841
no	Correct	use case		open subroutine	[[ 0.59738815  0.40261182]]	[[[  0.92262921   0.91423406   0.87266499   0.93458256   0.54806469
no	Incorrect	trailer		header	[[ 0.53622186  0.46377808]]	[[[ 0.90944733  0.96547449  0.92015817  0.82656005  0.44088946  0.7612029
no	Correct	policy		glass-box testing	[[ 0.59742731  0.40257266]]	[[[  0.93356836   0.95557892   0.8793847    0.85936308   0.43709244
no	Correct	link index provider		process performance	[[ 0.59751487  0.4024851 ]]	[[[  0.           0.           0.           0.87376049   0.60567599
no	Correct	life cycle cost		adaptation parameter	[[ 0.59755403  0.402446  ]]	[[[  0.           0.           0.           0.86731468   0.73041659
no	Correct	quality assurance		evaluator	[[ 0.59728926  0.40271077]]	[[[  0.85140157   0.91722321   0.86187896   0.94564095   0.74194277
no	Correct	ask		software maintenance	[[ 0.59761965  0.40238035]]	[[[  0.9078457    0.96375265   0.87348225   0.8740234    0.62151089
no	Incorrect	bubble chart		flowchart	[[ 0.58271623  0.41728377]]	[[[ 0.93892485  0.96565204  0.90247785  0.92028194  0.79830177  0.91443351
no	Incorrect	start-to-start		logical relationship	[[ 0.59759146  0.40240851]]	[[[  0.90481062   0.89095189   0.88737357   0.90479143   0.77630462
no	Incorrect	modular programming		transform analysis	[[ 0.59761542  0.40238464]]	[[[  0.89090234   0.90298265   0.86920904   0.92154375   0.70694521
no	Correct	soft failure		develop human resource plan	[[ 0.59762001  0.40238002]]	[[[  0.           0.           0.           0.8587484    0.670071
no	Correct	activity		rule	[[ 0.59405786  0.40594211]]	[[[ 0.91352019  0.94857548  0.89654038  0.88749991  0.59590799  0.75316929
yes	Correct	bag		set	[[ 0.18118033  0.8188197 ]]	[[[ 0.93992335  0.98632606  0.96397643  0.82285962  0.57613671  0.74828712
no	Correct	embedded documentation		modular decomposition	[[ 0.59747088  0.40252909]]	[[[  0.92246178   0.94313193   0.8697159    0.90114474   0.68728995
no	Correct	exploitation		iterative and incremental process	[[ 0.59763211  0.40236795]]	[[[  0.92190075   0.92067205   0.79268486   0.86444419   0.55681676
no	Correct	ontology		develop schedule	[[ 0.59741676  0.4025833 ]]	[[[  0.87937063   0.8577815    0.82281948   0.87180095   0.58243231
no	Incorrect	modular programming		transaction analysis	[[ 0.59761667  0.40238327]]	[[[  0.92956899   0.95156868   0.89791101   0.87724935   0.64359408
no	Incorrect	design-to-cost		cost as an independent variable	[[ 0.59763092  0.40236905]]	[[[  0.           0.           0.           0.92563062   0.62531258
no	Correct	scaffolding		content assist	[[ 0.59693813  0.4030619 ]]	[[[  0.930031     0.95797121   0.85632063   0.88494437   0.6761737
no	Incorrect	fail fast		inspect and adapt	[[ 0.5973565   0.40264347]]	[[[  0.89059711   0.91445238   0.81398266   0.98099589   0.78631437
no	Correct	event history		verification and validation effort	[[ 0.59763128  0.40236872]]	[[[  0.           0.           0.           0.74444382   0.48252023
no	Incorrect	scenario		use case	[[ 0.59125406  0.40874594]]	[[[ 0.93449213  0.96322494  0.93061239  0.94208986  0.73787598  0.89369663
no	Correct	and validation		system of interest	[[ 0.5975703   0.40242973]]	[[[  0.9038541    0.95379568   0.92128051   0.93539666   0.71346514
no	Incorrect	rapid prototyping		modular decomposition	[[ 0.5976063   0.40239373]]	[[[  0.93363226   0.96557745   0.84049573   0.8826211    0.71745525
no	Incorrect	iteration		timebox	[[ 0.59309202  0.40690792]]	[[[ 0.89839469  0.93694713  0.88202116  0.87844833  0.53037519  0.76267381
no	Correct	business intelligence		order language	[[ 0.59759039  0.40240958]]	[[[  0.86786033   0.91961149   0.85556772   0.87771787   0.60516517
no	Incorrect	demonstration		testing	[[ 0.59351778  0.40648225]]	[[[ 0.89294201  0.90362437  0.84764186  0.94021899  0.71215342  0.83702011
no	Incorrect	invocation		instance	[[ 0.59253001  0.40746999]]	[[[ 0.92080437  0.96919214  0.95983094  0.80503082  0.63294548  0.7694849
no	Correct	risk treatment		design element	[[ 0.59517819  0.40482178]]	[[[ 0.58866639  0.71109262  0.85190667  0.89924387  0.74775484  0.72652115
no	Incorrect	object-oriented design		rapid prototyping	[[ 0.59761667  0.40238333]]	[[[  0.94477863   0.96904934   0.89579663   0.95041214   0.75876652
no	Correct	data processing center		multilevel storage	[[ 0.59762323  0.40237674]]	[[[  1.           1.           1.           0.93774946   0.78235308
no	Correct	level of performance		estimation	[[ 0.59758443  0.40241554]]	[[[  0.91065291   0.96358928   0.88586567   0.84986674   0.6360384
no	Correct	client		establish and maintain	[[ 0.59760332  0.40239671]]	[[[  0.94234844   0.98265444   0.88676122   0.7965105    0.65730983
no	Correct	relevant stakeholder		compression	[[ 0.59754372  0.40245628]]	[[[  0.           0.           0.           0.77373926   0.28397436
no	Correct	Java Database Connectivity		swarming	[[ 0.5976283  0.4023717]]	[[[  0.87354103   0.88627088   0.83625552   0.81428392   0.32951841
no	Correct	backup programmer		zero-address instruction	[[ 0.59762597  0.40237406]]	[[[  0.88413355   0.85054066   0.86835785   0.88473299   0.72184289
no	Correct	basic symbol		attribute data type	[[ 0.5975942   0.40240583]]	[[[  0.92664698   0.95370244   0.93252477   0.94876064   0.70168914
no	Correct	intellectual property		junction	[[ 0.5976041   0.40239587]]	[[[  0.93591973   0.92106076   0.92836823   0.79429794   0.34567742
no	Correct	taskboard		initial program loader	[[ 0.59752983  0.40247014]]	[[[  0.88420413   0.9370466    0.80544913   0.86769777   0.58665042
no	Correct	segment		component	[[ 0.58276373  0.41723621]]	[[[ 0.85394608  0.90330094  0.84249878  0.92252832  0.72213764  0.88841374
no	Correct	application frameworks		transition	[[ 0.59759998  0.40240002]]	[[[  0.90242555   0.92513518   0.82723166   0.85282926   0.5418451
no	Correct	organizational unit		product sashimi	[[ 0.59744084  0.40255913]]	[[[  0.           0.           0.           0.70863515   0.42095254
no	Correct	identifier dependency		cross-reference list	[[ 0.59760952  0.40239054]]	[[[  0.92969637   0.96087704   0.93959491   0.90385544   0.70563079
no	Incorrect	conventions		practices	[[ 0.59488887  0.40511113]]	[[[ 0.95290657  0.94992882  0.92094545  0.94901341  0.65278002  0.87905302
no	Correct	feasibility		integration testing	[[ 0.59751105  0.40248895]]	[[[  0.95539985   0.9537998    0.91314111   0.88839973   0.69800197
