no	Correct	virtual storage		ordinal scale	[[ 0.69021976  0.30978024]]	[[[ 0.83821359  0.83608458  0.72573123  0.86272913  0.48232481  0.6873431
no	Correct	control limits		escaped	[[ 0.75951195  0.24048808]]	[[[  0.81696799   0.91222734   0.84444617   0.91172433   0.46237002
no	Correct	real type		functional organization	[[ 0.78993899  0.21006098]]	[[[  0.8955086    0.93639959   0.88711642   0.93894024   0.72794019
no	Correct	entity-relationship diagram		existence dependency	[[ 0.79003966  0.20996031]]	[[[  0.96035246   0.9796981    0.95221196   0.86378164   0.66232155
no	Correct	algorithmic list processing language		quick design session	[[ 0.79003972  0.20996025]]	[[[  1.           1.           1.           0.97123226   0.66237598
no	Correct	portal		user experience ux	[[ 0.77245998  0.22753999]]	[[[  0.9366849    0.91458631   0.83051889   0.9490757    0.64686169
no	Correct	software design verification		business value	[[ 0.79003996  0.20996003]]	[[[  0.           0.           0.           0.92972089   0.68256329
no	Correct	subclass cluster		metadata model	[[ 0.78909212  0.21090792]]	[[[  0.           0.           0.           0.89720749   0.65214566
no	Correct	driven testing		materiel	[[ 0.68653655  0.31346345]]	[[[  0.88791428   0.89479879   0.86414081   0.79697282   0.60341863
no	Incorrect	analysis		static analysis demonstration	[[ 0.78254843  0.21745154]]	[[[  0.           0.           0.           0.94508141   0.81626345
no	Correct	retainage		methodology element	[[ 0.79019791  0.20980215]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	sprint mapping		work breakdown structure component	[[ 0.79003984  0.20996016]]	[[[  0.           0.           0.           0.95436631   0.71614757
no	Correct	function name		jenkins	[[ 0.67959541  0.32040456]]	[[[  0.86294187   0.86627537   0.73307661   0.82215071   0.63379016
no	Correct	deliverable		maintenance enhancement	[[ 0.78950548  0.21049455]]	[[[  0.96800692   0.9746683    0.96380763   0.97150786   0.74084973
no	Correct	categorization scheme		project communications management	[[ 0.79004055  0.20995939]]	[[[  0.           0.           0.           0.89669891   0.65107905
no	Correct	sequential process		reachability graph	[[ 0.78893471  0.21106528]]	[[[  0.92556807   0.95250302   0.88390294   0.89036718   0.82644025
no	Correct	flow diagram		consistent	[[ 0.67211044  0.32788953]]	[[[  0.92026278   0.94824593   0.89757989   0.92818825   0.7568965
no	Correct	demand paging		quality management	[[ 0.78308088  0.21691917]]	[[[  0.87161474   0.89073831   0.84774584   0.85659506   0.63237308
no	Incorrect	utilization		idle time	[[ 0.66967195  0.33032811]]	[[[ 0.94542361  0.96309284  0.91717908  0.94794863  0.66636746  0.83738858
no	Correct	configuration item form		modifiable	[[ 0.78997016  0.2100298 ]]	[[[  0.           0.           0.           0.91773494   0.7481456
no	Incorrect	relative estimation		affinity testing	[[ 0.78980613  0.21019393]]	[[[  0.           0.           0.           0.9131849    0.58462581
no	Correct	operational testing		Database Connectivity	[[ 0.78954005  0.21045998]]	[[[  0.72312057   0.86831629   0.89117926   0.84063439   0.55565369
yes	Correct	practice		rule	[[ 0.43366677  0.56633323]]	[[[ 0.91742385  0.93826468  0.89813799  0.94186914  0.69997969  0.86898024
no	Incorrect	storage allocation		cyclic search	[[ 0.78812593  0.21187408]]	[[[  0.8807822    0.8217301    0.81077638   0.94287076   0.72183552
no	Correct	en dash		inductive assertion	[[ 0.78999949  0.21000049]]	[[[  0.           0.           0.           0.94195741   0.44921775
no	Correct	testing task iteration		road map	[[ 0.79004711  0.20995289]]	[[[  0.           0.           0.           0.97804896   0.59265297
no	Correct	budgeted cost of work performed		test approach	[[ 0.79003966  0.20996031]]	[[[  0.88179404   0.74720116   0.8032512    0.92769167   0.81811955
no	Correct	background processing		self-relative address	[[ 0.79002947  0.2099705 ]]	[[[  0.92885477   0.95093798   0.91675924   0.95239135   0.78982491
no	Correct	contribution		path convergence	[[ 0.76999789  0.23000209]]	[[[  0.87676234   0.891176     0.80762031   0.8274039    0.52283619
no	Correct	level of abstraction		software package	[[ 0.78990978  0.21009028]]	[[[  0.88313421   0.9468413    0.86120607   0.94907971   0.74832838
no	Correct	exception handling		requirements review	[[ 0.78759164  0.21240836]]	[[[  0.93137019   0.95525415   0.91616724   0.91181253   0.75759317
no	Correct	mechanicals		risk profile	[[ 0.69113481  0.30886522]]	[[[  0.90350312   0.91762895   0.87121362   0.8745125    0.55071042
no	Correct	xenodochial		error tolerance	[[ 0.718696    0.28130403]]	[[[  0.62384954   0.73510707   0.77567628   0.8675275    0.57707347
no	Incorrect	generality		reusability	[[ 0.66536373  0.33463624]]	[[[ 0.94738906  0.96294601  0.94256485  0.93274919  0.72741441  0.89438626
no	Correct	page table		risk management process	[[ 0.79004323  0.20995677]]	[[[  0.           0.           0.           0.80313336   0.61098759
no	Incorrect	feature		user story	[[ 0.60953677  0.3904632 ]]	[[[ 0.94212775  0.97120671  0.9439089   0.93540066  0.68933685  0.85275515
no	Incorrect	essential scrum		approach	[[ 0.79042542  0.20957462]]	[[[  0.           0.           0.           0.           0.           0.
no	Correct	exit		fifth generation language	[[ 0.79003608  0.20996387]]	[[[  0.83345842   0.88892498   0.83010218   0.86442192   0.63972252
no	Incorrect	the operand		immediate data	[[ 0.69138622  0.30861372]]	[[[  0.94760065   0.98347533   0.94277646   0.90052992   0.75958274
no	Correct	emotions seismograph		analysis model	[[ 0.78931993  0.21068013]]	[[[  0.8819021    0.91576726   0.89528313   0.91443973   0.55557505
no	Correct	test class		nonidentifying relationship	[[ 0.79003423  0.20996574]]	[[[  0.8882949    0.91671749   0.84652547   0.93641242   0.71403823
no	Correct	product configuration identification functional baseline		team	[[ 0.79003972  0.20996025]]	[[[  0.           0.           0.           0.90665384   0.70589264
no	Correct	initial marking		information radiator	[[ 0.78557628  0.21442375]]	[[[  0.88592446   0.93178922   0.85853384   0.92846531   0.77263337
no	Correct	storage capacity		product specification	[[ 0.78848988  0.21151015]]	[[[  0.90277645   0.92790576   0.88595613   0.91373541   0.6485585
no	Incorrect	configuration		version	[[ 0.66919661  0.33080336]]	[[[ 0.95853778  0.95805359  0.94921181  0.93518152  0.67903472  0.83174953
no	Correct	life cycle		numeric character	[[ 0.77335423  0.22664581]]	[[[  0.89280552   0.92116171   0.85519146   0.86064426   0.48942982
no	Correct	Intranet		jump	[[ 0.66882032  0.33117968]]	[[[ 0.87629423  0.88202312  0.87359957  0.83496109  0.52958292  0.77486663
no	Correct	of accounts		data bank	[[ 0.67351884  0.32648116]]	[[[ 0.93739789  0.94441479  0.96251568  0.88463124  0.80676817  0.83491091
no	Incorrect	protected		public	[[ 0.66190398  0.33809602]]	[[[ 0.92735767  0.98327214  0.97000128  0.9186235   0.72321247  0.90098286
no	Correct	software product evaluation		track build item	[[ 0.79002917  0.20997085]]	[[[  1.           1.           1.           0.95915083   0.80345643
no	Correct	human behavior		team room	[[ 0.71216005  0.28783998]]	[[[  0.91839579   0.91468717   0.83431967   0.91094681   0.61594369
no	Correct	magic string		absolute code	[[ 0.71520501  0.28479502]]	[[[  0.94365148   0.96181646   0.91189655   0.95378009   0.71372353
no	Incorrect	foldout		throwclear	[[ 0.66915965  0.33084038]]	[[[ 0.          0.          0.          0.91045344  0.75951944  0.84267915
yes	Correct	real-time		real time	[[  1.06585026e-06   9.99998927e-01]]	[[[ 0.98981664  0.99617928  0.99419452  0.99853436  0.99600494  0.99907457
no	Correct	assertion		target language	[[ 0.69376731  0.30623278]]	[[[  0.9318259    0.93801046   0.92922336   0.90733677   0.61588081
no	Incorrect	technical contact		subject-matter expert	[[ 0.79004019  0.20995979]]	[[[  0.           0.           0.           0.89974719   0.83556519
no	Correct	build		process improvement	[[ 0.78754002  0.21245992]]	[[[  0.8883487    0.94474089   0.94023438   0.94543888   0.76921488
no	Correct	list		input-output coupling	[[ 0.79004258  0.20995745]]	[[[  0.           0.           0.           0.79005758   0.4358841
no	Correct	control data		contingency reserve	[[ 0.78032225  0.21967778]]	[[[  0.91967487   0.81100965   0.87171334   0.89751111   0.73143034
no	Correct	interrupt mask		design requirement	[[ 0.78196722  0.21803275]]	[[[  0.87854279   0.89017382   0.7991994    0.84076397   0.64971331
no	Correct	object module		crash	[[ 0.72213024  0.27786976]]	[[[  0.93075314   0.96536544   0.9274737    0.75493951   0.41323288
no	Correct	page table		overriding property	[[ 0.790016    0.20998402]]	[[[  0.           0.           0.           0.87925031   0.63287149
no	Correct	detailed design phase		evaluation checklist	[[ 0.78996915  0.21003084]]	[[[  0.72584912   0.92493083   0.81095261   0.97401819   0.82638113
no	Correct	technical management		network chart	[[ 0.78915405  0.21084596]]	[[[  0.88868195   0.85402895   0.79061941   0.90846012   0.60975412
no	Correct	field		explicit address	[[ 0.75897741  0.24102256]]	[[[  0.94258704   0.95771736   0.91229243   0.89684881   0.61418537
no	Incorrect	validation		verification	[[ 0.65449077  0.34550926]]	[[[ 0.95191875  0.95211539  0.91326175  0.97223478  0.85000874  0.92778209
no	Correct	jump		constraint	[[ 0.66935128  0.33064872]]	[[[  0.8726296    0.93011671   0.86936813   0.89277931   0.53863172
no	Correct	macro definition		complexity points	[[ 0.76981211  0.23018788]]	[[[  0.93299955   0.95195432   0.8987482    0.94249843   0.70836293
no	Correct	information system needs		unconditional jump	[[ 0.79001826  0.20998178]]	[[[  0.7928983    0.81165144   0.68913383   0.87741373   0.57232285
no	Correct	hardware design language		static model	[[ 0.79003924  0.20996083]]	[[[  0.89732942   0.94154668   0.75563527   0.94332483   0.66708207
no	Correct	dumb terminal		validity	[[ 0.69845581  0.30154416]]	[[[  0.78661866   0.90381938   0.89987068   0.80135428   0.59168022
no	Correct	extreme programming		symbol table	[[ 0.78988069  0.21011934]]	[[[  0.78803172   0.85869422   0.69638679   0.86583805   0.59295317
no	Incorrect	deviation		waiver	[[ 0.66923654  0.33076349]]	[[[ 0.89225288  0.89525238  0.9044106   0.86035019  0.63847074  0.74540524
no	Correct	indigenous error		dimension table	[[ 0.75657851  0.24342145]]	[[[  0.92104441   0.89391429   0.90820217   0.86513417   0.52006696
no	Correct	event sequence analysis		information need	[[ 0.79003775  0.20996225]]	[[[  0.88670055   0.88814393   0.71082387   0.92652721   0.74888771
no	Correct	engineering viewpoint		design concept	[[ 0.7887584   0.21124159]]	[[[  0.73059198   0.89809416   0.70878141   0.93147199   0.77611646
no	Correct	submit primitive		condition	[[ 0.78902531  0.21097469]]	[[[  0.           0.           0.           0.79949773   0.60415478
no	Correct	design inspection		closed subroutine	[[ 0.77764803  0.222352  ]]	[[[  0.83962368   0.91163018   0.7772725    0.93721689   0.72603458
no	Correct	emulator		background processing	[[ 0.78989291  0.21010712]]	[[[  0.85236167   0.93476119   0.82599603   0.85348092   0.52348186
no	Correct	assembly		control Information	[[ 0.7889502   0.21104981]]	[[[  0.94709136   0.95996037   0.9362218    0.9056945    0.58480335
yes	Correct	deblock		block	[[ 0.00444024  0.99555969]]	[[[ 0.91368168  0.92925806  0.87771685  0.87386438  0.67306551  0.81974081
no	Correct	predictive process		return on investment	[[ 0.79002064  0.20997934]]	[[[  0.86616765   0.83293649   0.85941455   0.89163517   0.60189798
no	Correct	agile development practices		problem definition	[[ 0.79003984  0.20996024]]	[[[  0.89882889   0.91280292   0.73645084   0.93395346   0.67816011
no	Correct	service		cluster manager	[[ 0.68527871  0.31472123]]	[[[  0.93872529   0.92733677   0.88367069   0.93446369   0.69921402
no	Correct	users' manual		incomplete process	[[ 0.7900548   0.20994523]]	[[[  0.91140328   0.92647415   0.86093459   0.           0.           0.
no	Correct	electronic copy		feature creep	[[ 0.70456868  0.29543135]]	[[[  0.9477587    0.92655706   0.85698507   0.91184471   0.68479093
no	Correct	dashboard		announcement	[[ 0.66931599  0.33068398]]	[[[  0.92906611   0.95700352   0.91692773   0.9444777    0.57694831
no	Correct	release burndown chart		response time	[[ 0.78998369  0.21001628]]	[[[  0.92999552   0.93821632   0.8504954    0.91024786   0.76606715
no	Correct	values		stable branch	[[ 0.70232522  0.2976748 ]]	[[[  0.87209184   0.9043196    0.72201416   0.8983458    0.63251221
no	Incorrect	allocated baseline		developmental configuration	[[ 0.79003984  0.20996015]]	[[[  0.           0.           0.           0.94023391   0.68711875
no	Incorrect	box diagram		graph	[[ 0.68884093  0.3111591 ]]	[[[ 0.95772157  0.95711554  0.91050747  0.83907961  0.39741419  0.52643316
no	Incorrect	design phase		preliminary design	[[ 0.65644538  0.34355465]]	[[[  0.95634042   0.96289805   0.94029464   0.96139915   0.84818094
no	Correct	behavior specification		updatable argument	[[ 0.79002935  0.20997068]]	[[[  0.8604589    0.92834611   0.8904249    0.82250229   0.49111371
no	Correct	dynamic allocation		extranet	[[ 0.78747904  0.21252097]]	[[[  0.81583699   0.87166112   0.70184055   0.88324999   0.41100221
no	Incorrect	high-level design		architecture	[[ 0.75761932  0.24238066]]	[[[  0.95096347   0.99415342   0.9574036    0.96723647   0.81227172
no	Incorrect	binary digit		word	[[ 0.68531483  0.31468514]]	[[[  0.90869132   0.95169414   0.95871546   0.83053844   0.64566938
no	Correct	lowclass		prototype	[[ 0.66991729  0.33008265]]	[[[ 0.91193021  0.96413728  0.95217823  0.91261686  0.66291927  0.8268078
no	Correct	lifecycle profits		viewpoint statement	[[ 0.79002881  0.20997114]]	[[[  0.           0.           0.           0.89462708   0.67635353
no	Correct	bag		ontology	[[ 0.669855  0.330145]]	[[[ 0.87092723  0.91994641  0.85399719  0.74759234  0.32335809  0.45944253
no	Correct	flow chart		iteration plan	[[ 0.73502862  0.26497141]]	[[[  0.90611757   0.91825371   0.87849317   0.96613233   0.71365063
yes	Correct	respecialize		unspecialize	[[ 0.00749895  0.99250108]]	[[[ 0.92508882  0.93329418  0.90155428  0.79961484  0.50058668  0.6032736
no	Incorrect	modifiability		maintainability	[[ 0.66896611  0.3310338 ]]	[[[ 0.93892     0.9716775   0.93838415  0.97850135  0.81295047  0.92719055
no	Incorrect	offset		relative address	[[ 0.77209413  0.22790591]]	[[[  0.93884818   0.95713151   0.94596242   0.94459549   0.6412443
no	Correct	error prediction		quality evaluation	[[ 0.76095837  0.23904166]]	[[[  0.90643866   0.9218519    0.92727779   0.8820568    0.67079743
no	Correct	functional complexity		word processing	[[ 0.78962308  0.21037692]]	[[[  0.92518376   0.94001658   0.92306894   0.92343001   0.81086089
no	Incorrect	assignment statement		initialize	[[ 0.7175054   0.28249466]]	[[[  0.95035743   0.97037297   0.96033015   0.96118062   0.74013038
no	Correct	repo master		self-documented	[[ 0.69436848  0.30563149]]	[[[  0.86581172   0.91061957   0.8083794    0.8586511    0.59963231
no	Correct	risk mitigation		software engineering environment	[[ 0.79003972  0.20996028]]	[[[  0.92171981   0.93901145   0.85436201   0.91245124   0.68120754
yes	Correct	pseudo instruction		pseudo-op	[[ 0.11647846  0.88352156]]	[[[  0.90576818   0.935777     0.89416371   0.94887043   0.79455713
no	Incorrect	lrm		last responsible moment	[[ 0.79014617  0.20985384]]	[[[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	master library		software repository	[[ 0.79037261  0.20962735]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	mechanism arrow		input routine	[[ 0.78992611  0.2100739 ]]	[[[  0.           0.           0.           0.85734749   0.63068612
no	Correct	scrum framework		design-to cost	[[ 0.78978139  0.21021862]]	[[[  0.95560871   0.96097192   0.91024942   0.92295865   0.60529714
no	Correct	sort		computer resources	[[ 0.76933241  0.23066758]]	[[[  0.8869813    0.9513354    0.90635623   0.89223481   0.62060196
no	Correct	operation part		functional functional specification	[[ 0.79003972  0.20996025]]	[[[  0.91011552   0.93432582   0.87610736   0.87203668   0.69749341
no	Incorrect	modularity		cohesion	[[ 0.66919273  0.3308073 ]]	[[[ 0.94789188  0.98118982  0.89213047  0.87963963  0.67728863  0.82096844
no	Incorrect	csm		Certified ScrumMaster	[[ 0.79019147  0.20980848]]	[[[  0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
no	Correct	communications planning		sprint	[[ 0.78995985  0.21004018]]	[[[  0.73365091   0.85345028   0.7555782    0.94388466   0.68108719
no	Correct	invocation deliver		enabling	[[ 0.7857753   0.21422467]]	[[[  0.           0.           0.           0.85446713   0.48976933
no	Correct	known technical debt		device	[[ 0.78845525  0.21154475]]	[[[  0.76666289   0.69768987   0.64082136   0.92373635   0.67167705
no	Incorrect	logical cohesion		variable trace	[[ 0.78041232  0.21958774]]	[[[  0.8958083    0.94188661   0.90313434   0.84885292   0.63098506
no	Correct	identifier		consumer software package	[[ 0.79003996  0.20996006]]	[[[  0.           0.           0.           0.83221769   0.52861793
no	Correct	trace link		valid	[[ 0.66805863  0.33194134]]	[[[ 0.94287558  0.97054578  0.96054916  0.93421757  0.71410249  0.84825856
no	Correct	meta-relationship		discrete type	[[ 0.77955294  0.22044702]]	[[[  0.9283282    0.95031081   0.88140525   0.90972828   0.67022458
no	Incorrect	time		mean time between failures	[[ 0.73871017  0.26128983]]	[[[  0.93366437   0.96081584   0.93913283   0.92171331   0.60684866
no	Correct	parallel classes		model note number	[[ 0.79003447  0.20996554]]	[[[  0.           0.           0.           0.9177204    0.63576453
no	Correct	story splitting		complexity points	[[ 0.77167505  0.22832495]]	[[[  0.96861307   0.96191256   0.86853239   0.9029819    0.79923534
no	Incorrect	scrum team		ScrumMaster	[[ 0.57030809  0.42969191]]	[[[ 0.97861938  0.97835846  0.97611884  0.97190541  0.69835469  0.90912089
no	Incorrect	block		block-structured language	[[ 0.67675     0.32325003]]	[[[  0.93037288   0.96712405   0.92638556   0.89891986   0.62652877
no	Incorrect	microprogramming		microinstruction	[[ 0.66909003  0.33091   ]]	[[[ 0.96106873  0.97601785  0.96413752  0.9894505   0.85683862  0.96441652
no	Correct	item of documentation		external inquiry	[[ 0.78996968  0.21003038]]	[[[  1.           1.           1.           0.90639942   0.64782635
no	Incorrect	product baseline		developmental configuration	[[ 0.7900399   0.20996013]]	[[[  0.           0.           0.           0.94768982   0.75308679
no	Correct	application lifecycle management		internal task-structuring criteria	[[ 0.79003972  0.20996025]]	[[[  0.           0.           0.           0.93231942   0.73195328
no	Incorrect	turnkey		single-level encoding	[[ 0.79003686  0.20996319]]	[[[  0.           0.           0.           0.81910907   0.62333211
no	Incorrect	wsjf		weighted shortest job first	[[ 0.79005289  0.20994712]]	[[[  1.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
no	Correct	multiple inheritance		item of documentation	[[ 0.79004103  0.20995903]]	[[[  0.           0.           0.           0.90060192   0.63489145
no	Correct	approved change request		simulator	[[ 0.7900399   0.20996013]]	[[[  0.           0.           0.           0.88215188   0.51055794
no	Correct	data function		replication transparency	[[ 0.79003745  0.20996255]]	[[[  0.           0.           0.           0.82241109   0.70046136
no	Correct	change record		production	[[ 0.72049302  0.27950695]]	[[[  0.93861234   0.94357234   0.86945696   0.92683758   0.64567991
no	Correct	invariant		identify risks	[[ 0.67593288  0.32406718]]	[[[  0.76957121   0.88071324   0.8483031    0.84336414   0.49468662
no	Correct	software requirements verification		end item	[[ 0.79003984  0.20996016]]	[[[  0.           0.           0.           0.88181101   0.67827491
no	Correct	microcode		software requirements phase	[[ 0.79003912  0.20996082]]	[[[  0.77580229   0.86051989   0.7507245    0.8977678    0.6848436
